acc_X(g)	acc_Y(g)	acc_Z(g)	Time	Cluster
1.004	-0.139	0.076	2024-01-02 18:12:00.839	0
0.968	-0.136	0.078	2024-01-02 18:12:00.967	0
0.971	-0.128	0.081	2024-01-02 18:12:01.600	0
0.989	-0.132	0.078	2024-01-02 18:12:01.168	0
0.992	-0.138	0.081	2024-01-02 18:12:01.265	0
0.998	-0.138	0.084	2024-01-02 18:12:01.378	0
0.999	-0.141	0.081	2024-01-02 18:12:01.467	0
0.993	-0.136	0.08	2024-01-02 18:12:01.588	0
0.976	-0.137	0.089	2024-01-02 18:12:01.660	0
0.985	-0.136	0.091	2024-01-02 18:12:01.768	0
0.999	-0.139	0.092	2024-01-02 18:12:01.865	0
0.996	-0.142	0.096	2024-01-02 18:12:01.985	0
0.982	-0.139	0.099	2024-01-02 18:12:02.680	0
0.985	-0.136	0.095	2024-01-02 18:12:02.188	0
0.995	-0.141	0.088	2024-01-02 18:12:02.259	0
0.991	-0.145	0.09	2024-01-02 18:12:02.368	0
0.978	-0.136	0.1	2024-01-02 18:12:02.466	0
0.976	-0.133	0.104	2024-01-02 18:12:02.579	0
0.993	-0.14	0.099	2024-01-02 18:12:02.698	0
1.01	-0.139	0.098	2024-01-02 18:12:02.788	0
0.993	-0.139	0.101	2024-01-02 18:12:02.880	0
0.962	-0.135	0.099	2024-01-02 18:12:02.999	0
0.978	-0.129	0.104	2024-01-02 18:12:03.710	0
1.004	-0.137	0.114	2024-01-02 18:12:03.176	0
1.006	-0.144	0.11	2024-01-02 18:12:03.268	0
0.984	-0.14	0.105	2024-01-02 18:12:03.388	0
0.985	-0.134	0.113	2024-01-02 18:12:03.478	0
0.989	-0.135	0.114	2024-01-02 18:12:03.599	0
0.975	-0.142	0.101	2024-01-02 18:12:03.667	0
0.979	-0.14	0.097	2024-01-02 18:12:03.778	0
0.983	-0.141	0.11	2024-01-02 18:12:03.869	0
0.988	-0.143	0.124	2024-01-02 18:12:03.988	0
0.974	-0.144	0.116	2024-01-02 18:12:04.780	0
0.987	-0.142	0.118	2024-01-02 18:12:04.199	0
0.987	-0.144	0.114	2024-01-02 18:12:04.288	0
0.976	-0.15	0.106	2024-01-02 18:12:04.407	0
0.972	-0.143	0.109	2024-01-02 18:12:04.466	0
0.996	-0.147	0.098	2024-01-02 18:12:04.586	0
0.99	-0.145	0.115	2024-01-02 18:12:04.675	0
0.985	-0.142	0.113	2024-01-02 18:12:04.797	0
0.998	-0.146	0.112	2024-01-02 18:12:04.885	0
0.992	-0.145	0.106	2024-01-02 18:12:05.700	0
0.979	-0.144	0.1	2024-01-02 18:12:05.650	0
0.987	-0.145	0.113	2024-01-02 18:12:05.186	0
1.022	-0.147	0.116	2024-01-02 18:12:05.275	0
1.011	-0.155	0.099	2024-01-02 18:12:05.397	0
1.0	-0.156	0.104	2024-01-02 18:12:05.486	0
1.0	-0.149	0.108	2024-01-02 18:12:05.607	0
0.999	-0.149	0.113	2024-01-02 18:12:05.696	0
0.994	-0.151	0.105	2024-01-02 18:12:05.817	0
0.986	-0.147	0.112	2024-01-02 18:12:05.876	0
1.005	-0.141	0.121	2024-01-02 18:12:05.997	0
1.014	-0.15	0.109	2024-01-02 18:12:06.860	0
0.998	-0.156	0.1	2024-01-02 18:12:06.206	0
0.996	-0.15	0.098	2024-01-02 18:12:06.296	0
1.012	-0.149	0.106	2024-01-02 18:12:06.417	0
1.016	-0.155	0.099	2024-01-02 18:12:06.475	0
1.002	-0.158	0.096	2024-01-02 18:12:06.596	0
0.999	-0.152	0.102	2024-01-02 18:12:06.685	0
0.991	-0.151	0.096	2024-01-02 18:12:06.807	0
0.979	-0.15	0.096	2024-01-02 18:12:06.896	0
1.0	-0.144	0.1	2024-01-02 18:12:07.170	0
1.026	-0.146	0.108	2024-01-02 18:12:07.107	0
1.025	-0.154	0.112	2024-01-02 18:12:07.227	0
0.991	-0.155	0.101	2024-01-02 18:12:07.285	0
0.997	-0.149	0.102	2024-01-02 18:12:07.408	0
1.002	-0.148	0.106	2024-01-02 18:12:07.497	0
1.021	-0.147	0.106	2024-01-02 18:12:07.617	0
0.979	-0.148	0.102	2024-01-02 18:12:07.707	0
0.971	-0.142	0.099	2024-01-02 18:12:07.828	0
1.022	-0.145	0.103	2024-01-02 18:12:07.885	0
1.041	-0.154	0.1	2024-01-02 18:12:08.700	0
1.006	-0.162	0.104	2024-01-02 18:12:08.990	0
0.992	-0.158	0.107	2024-01-02 18:12:08.219	0
1.01	-0.155	0.104	2024-01-02 18:12:08.310	0
1.006	-0.161	0.104	2024-01-02 18:12:08.429	0
1.001	-0.156	0.093	2024-01-02 18:12:08.519	0
1.004	-0.147	0.087	2024-01-02 18:12:08.639	0
1.009	-0.149	0.099	2024-01-02 18:12:08.699	0
1.001	-0.15	0.1	2024-01-02 18:12:08.819	0
0.992	-0.143	0.1	2024-01-02 18:12:08.910	0
1.002	-0.141	0.105	2024-01-02 18:12:09.300	0
1.021	-0.143	0.095	2024-01-02 18:12:09.165	0
1.023	-0.142	0.091	2024-01-02 18:12:09.241	0
0.997	-0.144	0.098	2024-01-02 18:12:09.297	0
0.986	-0.142	0.112	2024-01-02 18:12:09.420	0
0.989	-0.147	0.099	2024-01-02 18:12:09.510	0
1.02	-0.153	0.098	2024-01-02 18:12:09.631	0
1.008	-0.152	0.094	2024-01-02 18:12:09.719	0
0.999	-0.147	0.088	2024-01-02 18:12:09.840	0
1.021	-0.144	0.096	2024-01-02 18:12:09.960	0
1.02	-0.144	0.09	2024-01-02 18:12:10.680	0
0.999	-0.143	0.108	2024-01-02 18:12:10.110	0
0.979	-0.143	0.098	2024-01-02 18:12:10.230	0
0.979	-0.131	0.1	2024-01-02 18:12:10.319	0
1.002	-0.134	0.108	2024-01-02 18:12:10.439	0
1.01	-0.14	0.094	2024-01-02 18:12:10.530	0
1.005	-0.14	0.105	2024-01-02 18:12:10.665	0
1.017	-0.144	0.09	2024-01-02 18:12:10.710	0
1.025	-0.151	0.096	2024-01-02 18:12:10.830	0
1.007	-0.153	0.096	2024-01-02 18:12:10.920	0
0.993	-0.144	0.096	2024-01-02 18:12:11.390	0
0.995	-0.139	0.084	2024-01-02 18:12:11.129	0
1.009	-0.138	0.09	2024-01-02 18:12:11.267	0
1.006	-0.137	0.083	2024-01-02 18:12:11.341	0
0.989	-0.137	0.097	2024-01-02 18:12:11.467	0
1.01	-0.137	0.109	2024-01-02 18:12:11.521	0
1.009	-0.137	0.091	2024-01-02 18:12:11.636	0
0.993	-0.139	0.097	2024-01-02 18:12:11.730	0
1.003	-0.146	0.085	2024-01-02 18:12:11.859	0
1.01	-0.143	0.091	2024-01-02 18:12:11.941	0
1.0	-0.141	0.094	2024-01-02 18:12:12.670	0
0.965	-0.135	0.082	2024-01-02 18:12:12.120	0
0.965	-0.125	0.083	2024-01-02 18:12:12.241	0
1.006	-0.126	0.087	2024-01-02 18:12:12.328	0
1.031	-0.134	0.093	2024-01-02 18:12:12.465	0
0.986	-0.142	0.09	2024-01-02 18:12:12.538	0
0.941	-0.13	0.114	2024-01-02 18:12:12.659	0
0.968	-0.126	0.088	2024-01-02 18:12:12.775	0
1.026	-0.138	0.079	2024-01-02 18:12:12.867	0
1.033	-0.145	0.075	2024-01-02 18:12:12.930	0
0.989	-0.138	0.092	2024-01-02 18:12:13.790	0
0.978	-0.127	0.092	2024-01-02 18:12:13.137	0
1.003	-0.127	0.086	2024-01-02 18:12:13.263	0
0.996	-0.135	0.086	2024-01-02 18:12:13.373	0
0.995	-0.139	0.091	2024-01-02 18:12:13.468	0
0.969	-0.132	0.091	2024-01-02 18:12:13.530	0
0.989	-0.126	0.086	2024-01-02 18:12:13.664	0
1.001	-0.131	0.073	2024-01-02 18:12:13.740	0
1.016	-0.14	0.08	2024-01-02 18:12:13.857	0
0.994	-0.143	0.09	2024-01-02 18:12:13.968	0
0.997	-0.132	0.095	2024-01-02 18:12:14.690	0
0.988	-0.133	0.079	2024-01-02 18:12:14.171	0
0.993	-0.133	0.076	2024-01-02 18:12:14.277	0
0.997	-0.132	0.095	2024-01-02 18:12:14.338	0
1.008	-0.14	0.078	2024-01-02 18:12:14.464	0
1.0	-0.138	0.095	2024-01-02 18:12:14.574	0
0.975	-0.124	0.091	2024-01-02 18:12:14.668	0
0.982	-0.114	0.072	2024-01-02 18:12:14.768	0
1.013	-0.102	0.073	2024-01-02 18:12:14.875	0
1.028	-0.105	0.077	2024-01-02 18:12:14.973	0
0.998	-0.089	0.09	2024-01-02 18:12:15.800	0
0.984	-0.079	0.093	2024-01-02 18:12:15.167	0
1.003	-0.074	0.066	2024-01-02 18:12:15.269	0
1.015	-0.071	0.08	2024-01-02 18:12:15.362	0
1.001	-0.067	0.065	2024-01-02 18:12:15.479	0
0.995	-0.054	0.082	2024-01-02 18:12:15.569	0
0.999	-0.051	0.071	2024-01-02 18:12:15.688	0
1.012	-0.058	0.073	2024-01-02 18:12:15.768	0
1.005	-0.059	0.086	2024-01-02 18:12:15.869	0
0.986	-0.052	0.086	2024-01-02 18:12:15.962	0
0.997	-0.053	0.086	2024-01-02 18:12:16.110	0
1.009	-0.059	0.086	2024-01-02 18:12:16.170	0
0.998	-0.057	0.084	2024-01-02 18:12:16.288	0
1.009	-0.063	0.076	2024-01-02 18:12:16.368	0
1.021	-0.069	0.071	2024-01-02 18:12:16.467	0
1.003	-0.064	0.082	2024-01-02 18:12:16.588	0
1.003	-0.061	0.096	2024-01-02 18:12:16.679	0
0.983	-0.056	0.085	2024-01-02 18:12:16.773	0
1.005	-0.05	0.09	2024-01-02 18:12:16.889	0
1.039	-0.063	0.091	2024-01-02 18:12:17.100	0
1.013	-0.068	0.092	2024-01-02 18:12:17.100	0
0.989	-0.062	0.069	2024-01-02 18:12:17.188	0
1.003	-0.062	0.088	2024-01-02 18:12:17.279	0
1.002	-0.063	0.088	2024-01-02 18:12:17.371	0
0.998	-0.063	0.072	2024-01-02 18:12:17.489	0
0.996	-0.065	0.083	2024-01-02 18:12:17.580	0
1.005	-0.062	0.083	2024-01-02 18:12:17.700	0
1.015	-0.047	0.095	2024-01-02 18:12:17.789	0
0.994	-0.055	0.082	2024-01-02 18:12:17.879	0
0.987	-0.054	0.091	2024-01-02 18:12:17.968	0
1.026	-0.063	0.086	2024-01-02 18:12:18.890	0
1.015	-0.06	0.086	2024-01-02 18:12:18.179	0
0.993	-0.057	0.094	2024-01-02 18:12:18.300	0
0.994	-0.066	0.091	2024-01-02 18:12:18.388	0
0.987	-0.053	0.103	2024-01-02 18:12:18.506	0
1.005	-0.059	0.097	2024-01-02 18:12:18.567	0
1.019	-0.065	0.09	2024-01-02 18:12:18.686	0
1.004	-0.066	0.094	2024-01-02 18:12:18.775	0
0.981	-0.061	0.095	2024-01-02 18:12:18.927	0
1.014	-0.062	0.094	2024-01-02 18:12:18.985	0
1.01	-0.062	0.085	2024-01-02 18:12:19.107	0
0.982	-0.06	0.104	2024-01-02 18:12:19.168	0
1.002	-0.055	0.099	2024-01-02 18:12:19.285	0
1.03	-0.056	0.094	2024-01-02 18:12:19.375	0
1.012	-0.064	0.101	2024-01-02 18:12:19.496	0
1.008	-0.061	0.111	2024-01-02 18:12:19.586	0
1.01	-0.057	0.104	2024-01-02 18:12:19.707	0
1.005	-0.056	0.104	2024-01-02 18:12:19.796	0
1.0	-0.062	0.111	2024-01-02 18:12:19.916	0
1.0	-0.066	0.101	2024-01-02 18:12:19.976	0
0.996	-0.061	0.11	2024-01-02 18:12:20.970	0
0.983	-0.053	0.103	2024-01-02 18:12:20.186	0
1.009	-0.051	0.104	2024-01-02 18:12:20.306	0
1.036	-0.062	0.102	2024-01-02 18:12:20.428	0
1.008	-0.071	0.105	2024-01-02 18:12:20.516	0
0.972	-0.059	0.118	2024-01-02 18:12:20.575	0
0.994	-0.052	0.106	2024-01-02 18:12:20.696	0
1.021	-0.058	0.112	2024-01-02 18:12:20.786	0
1.01	-0.059	0.125	2024-01-02 18:12:20.907	0
1.004	-0.068	0.123	2024-01-02 18:12:20.997	0
1.011	-0.067	0.111	2024-01-02 18:12:21.141	0
0.998	-0.069	0.11	2024-01-02 18:12:21.209	0
0.984	-0.06	0.104	2024-01-02 18:12:21.330	0
0.999	-0.06	0.123	2024-01-02 18:12:21.388	0
1.006	-0.065	0.106	2024-01-02 18:12:21.509	0
0.992	-0.066	0.096	2024-01-02 18:12:21.596	0
0.988	-0.061	0.105	2024-01-02 18:12:21.719	0
1.022	-0.065	0.106	2024-01-02 18:12:21.809	0
1.027	-0.07	0.115	2024-01-02 18:12:21.927	0
0.988	-0.071	0.101	2024-01-02 18:12:21.988	0
0.98	-0.07	0.107	2024-01-02 18:12:22.140	0
1.02	-0.074	0.103	2024-01-02 18:12:22.199	0
1.023	-0.067	0.123	2024-01-02 18:12:22.318	0
0.965	-0.069	0.108	2024-01-02 18:12:22.444	0
0.96	-0.063	0.103	2024-01-02 18:12:22.529	0
1.015	-0.064	0.101	2024-01-02 18:12:22.617	0
1.024	-0.068	0.107	2024-01-02 18:12:22.739	0
0.985	-0.068	0.13	2024-01-02 18:12:22.800	0
0.975	-0.052	0.117	2024-01-02 18:12:22.920	0
1.005	-0.068	0.109	2024-01-02 18:12:23.800	0
1.001	-0.088	0.112	2024-01-02 18:12:23.168	0
0.972	-0.084	0.113	2024-01-02 18:12:23.218	0
1.008	-0.082	0.127	2024-01-02 18:12:23.339	0
1.012	-0.102	0.122	2024-01-02 18:12:23.399	0
0.969	-0.103	0.13	2024-01-02 18:12:23.569	0
0.972	-0.103	0.115	2024-01-02 18:12:23.608	0
1.0	-0.111	0.115	2024-01-02 18:12:23.729	0
0.991	-0.127	0.123	2024-01-02 18:12:23.819	0
0.948	-0.125	0.126	2024-01-02 18:12:23.939	0
0.976	-0.12	0.123	2024-01-02 18:12:24.290	0
1.039	-0.135	0.107	2024-01-02 18:12:24.179	0
1.011	-0.145	0.125	2024-01-02 18:12:24.207	0
0.96	-0.139	0.128	2024-01-02 18:12:24.330	0
0.991	-0.127	0.128	2024-01-02 18:12:24.419	0
0.995	-0.138	0.114	2024-01-02 18:12:24.539	0
0.984	-0.131	0.134	2024-01-02 18:12:24.631	0
0.982	-0.131	0.105	2024-01-02 18:12:24.767	0
0.994	-0.125	0.125	2024-01-02 18:12:24.807	0
1.001	-0.132	0.134	2024-01-02 18:12:24.928	0
0.999	-0.13	0.134	2024-01-02 18:12:25.170	0
1.0	-0.136	0.11	2024-01-02 18:12:25.138	0
0.984	-0.138	0.121	2024-01-02 18:12:25.227	0
0.99	-0.131	0.126	2024-01-02 18:12:25.368	0
0.979	-0.133	0.111	2024-01-02 18:12:25.468	0
0.967	-0.131	0.113	2024-01-02 18:12:25.574	0
1.003	-0.13	0.125	2024-01-02 18:12:25.617	0
1.013	-0.137	0.128	2024-01-02 18:12:25.741	0
0.98	-0.136	0.122	2024-01-02 18:12:25.829	0
0.975	-0.134	0.12	2024-01-02 18:12:25.969	0
1.011	-0.125	0.123	2024-01-02 18:12:26.370	0
1.001	-0.135	0.105	2024-01-02 18:12:26.187	0
0.964	-0.136	0.113	2024-01-02 18:12:26.215	0
0.979	-0.128	0.106	2024-01-02 18:12:26.340	0
1.025	-0.13	0.123	2024-01-02 18:12:26.430	0
1.006	-0.137	0.119	2024-01-02 18:12:26.580	0
0.977	-0.14	0.126	2024-01-02 18:12:26.640	0
0.974	-0.136	0.123	2024-01-02 18:12:26.765	0
0.995	-0.133	0.117	2024-01-02 18:12:27.123	0
0.977	-0.137	0.121	2024-01-02 18:12:27.123	0
0.964	-0.13	0.108	2024-01-02 18:12:27.123	0
1.007	-0.125	0.114	2024-01-02 18:12:27.148	0
1.016	-0.138	0.115	2024-01-02 18:12:27.237	0
0.985	-0.141	0.111	2024-01-02 18:12:27.368	0
0.967	-0.127	0.121	2024-01-02 18:12:27.475	0
0.986	-0.13	0.12	2024-01-02 18:12:27.569	0
0.981	-0.132	0.112	2024-01-02 18:12:27.628	0
0.986	-0.125	0.11	2024-01-02 18:12:27.767	0
1.008	-0.128	0.102	2024-01-02 18:12:27.840	0
0.999	-0.133	0.104	2024-01-02 18:12:27.958	0
0.985	-0.13	0.11	2024-01-02 18:12:28.700	0
0.99	-0.127	0.114	2024-01-02 18:12:28.169	0
1.015	-0.129	0.114	2024-01-02 18:12:28.275	0
1.012	-0.135	0.108	2024-01-02 18:12:28.378	0
0.983	-0.127	0.115	2024-01-02 18:12:28.473	0
0.991	-0.125	0.107	2024-01-02 18:12:28.567	0
1.004	-0.127	0.108	2024-01-02 18:12:28.668	0
1.003	-0.129	0.111	2024-01-02 18:12:28.784	0
0.991	-0.127	0.112	2024-01-02 18:12:28.864	0
0.995	-0.127	0.116	2024-01-02 18:12:28.977	0
0.983	-0.128	0.108	2024-01-02 18:12:29.430	0
0.977	-0.125	0.12	2024-01-02 18:12:29.172	0
1.002	-0.125	0.111	2024-01-02 18:12:29.269	0
1.007	-0.129	0.107	2024-01-02 18:12:29.365	0
0.987	-0.129	0.105	2024-01-02 18:12:29.472	0
0.977	-0.126	0.104	2024-01-02 18:12:29.578	0
1.008	-0.127	0.116	2024-01-02 18:12:29.673	0
0.998	-0.129	0.097	2024-01-02 18:12:29.790	0
0.974	-0.125	0.113	2024-01-02 18:12:29.874	0
0.98	-0.124	0.112	2024-01-02 18:12:29.968	0
1.001	-0.124	0.106	2024-01-02 18:12:30.730	0
1.005	-0.127	0.106	2024-01-02 18:12:30.176	0
0.984	-0.129	0.103	2024-01-02 18:12:30.269	0
0.981	-0.121	0.104	2024-01-02 18:12:30.388	0
1.002	-0.119	0.095	2024-01-02 18:12:30.469	0
1.004	-0.128	0.096	2024-01-02 18:12:30.568	0
0.988	-0.126	0.106	2024-01-02 18:12:30.689	0
0.995	-0.118	0.109	2024-01-02 18:12:30.778	0
1.016	-0.124	0.11	2024-01-02 18:12:30.869	0
0.999	-0.126	0.106	2024-01-02 18:12:30.989	0
0.988	-0.12	0.116	2024-01-02 18:12:31.780	0
0.989	-0.117	0.108	2024-01-02 18:12:31.197	0
0.996	-0.124	0.101	2024-01-02 18:12:31.271	0
0.98	-0.123	0.099	2024-01-02 18:12:31.380	0
0.974	-0.117	0.113	2024-01-02 18:12:31.469	0
0.99	-0.118	0.118	2024-01-02 18:12:31.588	0
0.991	-0.125	0.104	2024-01-02 18:12:31.678	0
0.955	-0.125	0.105	2024-01-02 18:12:31.799	0
0.962	-0.117	0.116	2024-01-02 18:12:31.870	0
0.991	-0.122	0.088	2024-01-02 18:12:31.978	0
0.994	-0.122	0.091	2024-01-02 18:12:32.690	0
0.986	-0.12	0.108	2024-01-02 18:12:32.186	0
0.971	-0.125	0.111	2024-01-02 18:12:32.277	0
0.979	-0.121	0.102	2024-01-02 18:12:32.397	0
0.986	-0.124	0.101	2024-01-02 18:12:32.488	0
0.978	-0.124	0.105	2024-01-02 18:12:32.608	0
0.987	-0.125	0.098	2024-01-02 18:12:32.669	0
0.992	-0.121	0.101	2024-01-02 18:12:32.787	0
0.985	-0.121	0.102	2024-01-02 18:12:32.878	0
0.973	-0.125	0.102	2024-01-02 18:12:32.999	0
0.977	-0.122	0.104	2024-01-02 18:12:33.890	0
0.984	-0.123	0.101	2024-01-02 18:12:33.210	0
0.977	-0.128	0.103	2024-01-02 18:12:33.267	0
0.966	-0.122	0.103	2024-01-02 18:12:33.388	0
0.991	-0.121	0.1	2024-01-02 18:12:33.477	0
0.983	-0.127	0.106	2024-01-02 18:12:33.599	0
0.964	-0.131	0.097	2024-01-02 18:12:33.687	0
0.959	-0.126	0.097	2024-01-02 18:12:33.810	0
0.982	-0.124	0.101	2024-01-02 18:12:33.900	0
1.005	-0.129	0.1	2024-01-02 18:12:34.200	0
0.983	-0.134	0.104	2024-01-02 18:12:34.780	0
0.962	-0.128	0.098	2024-01-02 18:12:34.198	0
0.975	-0.118	0.106	2024-01-02 18:12:34.288	0
1.0	-0.125	0.097	2024-01-02 18:12:34.406	0
0.986	-0.134	0.099	2024-01-02 18:12:34.567	0
0.97	-0.134	0.098	2024-01-02 18:12:34.617	0
0.973	-0.125	0.103	2024-01-02 18:12:34.676	0
0.968	-0.132	0.103	2024-01-02 18:12:34.796	0
0.976	-0.134	0.097	2024-01-02 18:12:34.917	0
0.98	-0.133	0.088	2024-01-02 18:12:35.800	0
0.985	-0.136	0.09	2024-01-02 18:12:35.970	0
0.981	-0.138	0.099	2024-01-02 18:12:35.217	0
0.972	-0.133	0.079	2024-01-02 18:12:35.308	0
0.981	-0.132	0.072	2024-01-02 18:12:35.427	0
0.999	-0.134	0.087	2024-01-02 18:12:35.485	0
1.004	-0.138	0.084	2024-01-02 18:12:35.607	0
0.995	-0.137	0.093	2024-01-02 18:12:35.696	0
0.994	-0.137	0.091	2024-01-02 18:12:35.817	0
0.991	-0.139	0.084	2024-01-02 18:12:35.906	0
0.979	-0.138	0.084	2024-01-02 18:12:36.270	0
0.982	-0.135	0.083	2024-01-02 18:12:36.850	0
0.987	-0.137	0.077	2024-01-02 18:12:36.208	0
0.986	-0.137	0.072	2024-01-02 18:12:36.297	0
0.978	-0.134	0.078	2024-01-02 18:12:36.417	0
0.987	-0.135	0.093	2024-01-02 18:12:36.543	0
0.985	-0.14	0.082	2024-01-02 18:12:36.627	0
0.989	-0.136	0.081	2024-01-02 18:12:36.716	0
0.989	-0.136	0.083	2024-01-02 18:12:36.843	0
0.989	-0.136	0.073	2024-01-02 18:12:36.928	0
0.987	-0.135	0.06	2024-01-02 18:12:37.190	0
1.0	-0.137	0.063	2024-01-02 18:12:37.144	0
0.992	-0.14	0.08	2024-01-02 18:12:37.228	0
0.992	-0.137	0.079	2024-01-02 18:12:37.368	0
0.985	-0.143	0.081	2024-01-02 18:12:37.440	0
0.976	-0.135	0.081	2024-01-02 18:12:37.498	0
0.977	-0.132	0.077	2024-01-02 18:12:37.678	0
0.994	-0.135	0.071	2024-01-02 18:12:37.709	0
1.0	-0.138	0.073	2024-01-02 18:12:37.830	0
0.989	-0.141	0.078	2024-01-02 18:12:37.920	0
0.984	-0.138	0.073	2024-01-02 18:12:38.430	0
1.0	-0.138	0.067	2024-01-02 18:12:38.130	0
1.013	-0.138	0.077	2024-01-02 18:12:38.269	0
0.995	-0.137	0.083	2024-01-02 18:12:38.309	0
0.985	-0.138	0.075	2024-01-02 18:12:38.429	0
0.988	-0.134	0.069	2024-01-02 18:12:38.520	0
0.989	-0.136	0.063	2024-01-02 18:12:38.643	0
0.98	-0.139	0.071	2024-01-02 18:12:38.730	0
0.984	-0.131	0.073	2024-01-02 18:12:38.867	0
0.999	-0.133	0.073	2024-01-02 18:12:38.910	0
1.0	-0.137	0.077	2024-01-02 18:12:39.660	0
0.98	-0.136	0.081	2024-01-02 18:12:39.120	0
0.971	-0.131	0.081	2024-01-02 18:12:39.245	0
0.984	-0.133	0.085	2024-01-02 18:12:39.330	0
0.998	-0.137	0.083	2024-01-02 18:12:39.466	0
1.0	-0.134	0.082	2024-01-02 18:12:39.540	0
0.991	-0.133	0.077	2024-01-02 18:12:39.669	0
0.986	-0.13	0.076	2024-01-02 18:12:39.720	0
0.99	-0.132	0.073	2024-01-02 18:12:39.844	0
0.993	-0.136	0.07	2024-01-02 18:12:39.930	0
0.993	-0.138	0.071	2024-01-02 18:12:40.780	0
0.989	-0.14	0.074	2024-01-02 18:12:40.139	0
0.987	-0.139	0.066	2024-01-02 18:12:40.273	0
0.988	-0.138	0.071	2024-01-02 18:12:40.320	0
0.977	-0.135	0.075	2024-01-02 18:12:40.438	0
0.97	-0.136	0.075	2024-01-02 18:12:40.529	0
0.997	-0.133	0.079	2024-01-02 18:12:40.664	0
1.018	-0.136	0.073	2024-01-02 18:12:40.739	0
0.994	-0.133	0.08	2024-01-02 18:12:40.871	0
0.972	-0.131	0.077	2024-01-02 18:12:40.969	0
0.994	-0.13	0.069	2024-01-02 18:12:41.690	0
1.002	-0.134	0.083	2024-01-02 18:12:41.130	0
0.976	-0.138	0.081	2024-01-02 18:12:41.269	0
0.976	-0.137	0.079	2024-01-02 18:12:41.339	0
0.998	-0.137	0.091	2024-01-02 18:12:41.471	0
0.996	-0.139	0.091	2024-01-02 18:12:41.571	0
0.972	-0.133	0.097	2024-01-02 18:12:41.669	0
0.98	-0.13	0.091	2024-01-02 18:12:41.730	0
1.0	-0.133	0.089	2024-01-02 18:12:41.878	0
0.983	-0.135	0.071	2024-01-02 18:12:41.939	0
0.982	-0.134	0.089	2024-01-02 18:12:42.700	0
1.001	-0.131	0.091	2024-01-02 18:12:42.183	0
1.006	-0.136	0.092	2024-01-02 18:12:42.269	0
0.995	-0.136	0.088	2024-01-02 18:12:42.378	0
0.994	-0.133	0.096	2024-01-02 18:12:42.478	0
0.998	-0.138	0.093	2024-01-02 18:12:42.543	0
0.982	-0.144	0.084	2024-01-02 18:12:42.672	0
0.965	-0.134	0.085	2024-01-02 18:12:42.770	0
0.99	-0.131	0.089	2024-01-02 18:12:42.867	0
0.999	-0.128	0.094	2024-01-02 18:12:42.971	0
0.99	-0.135	0.085	2024-01-02 18:12:43.780	0
0.983	-0.128	0.093	2024-01-02 18:12:43.143	0
0.973	-0.131	0.104	2024-01-02 18:12:43.288	0
0.976	-0.131	0.083	2024-01-02 18:12:43.378	0
1.001	-0.125	0.088	2024-01-02 18:12:43.484	0
1.01	-0.132	0.085	2024-01-02 18:12:43.557	0
0.966	-0.143	0.089	2024-01-02 18:12:43.676	0
0.976	-0.136	0.09	2024-01-02 18:12:43.768	0
0.972	-0.135	0.07	2024-01-02 18:12:43.888	0
1.019	-0.135	0.102	2024-01-02 18:12:43.972	0
0.988	-0.138	0.079	2024-01-02 18:12:44.680	0
0.959	-0.132	0.076	2024-01-02 18:12:44.186	0
0.984	-0.124	0.102	2024-01-02 18:12:44.308	0
1.012	-0.138	0.096	2024-01-02 18:12:44.366	0
1.014	-0.133	0.091	2024-01-02 18:12:44.488	0
0.958	-0.145	0.088	2024-01-02 18:12:44.569	0
0.976	-0.124	0.085	2024-01-02 18:12:44.668	0
0.992	-0.134	0.084	2024-01-02 18:12:44.788	0
0.987	-0.14	0.078	2024-01-02 18:12:44.878	0
0.995	-0.138	0.082	2024-01-02 18:12:44.968	0
1.0	-0.135	0.072	2024-01-02 18:12:45.880	0
1.013	-0.145	0.083	2024-01-02 18:12:45.178	0
0.981	-0.15	0.077	2024-01-02 18:12:45.297	0
0.986	-0.137	0.058	2024-01-02 18:12:45.371	0
0.995	-0.129	0.069	2024-01-02 18:12:45.478	0
0.998	-0.138	0.08	2024-01-02 18:12:45.568	0
0.995	-0.14	0.071	2024-01-02 18:12:45.688	0
1.006	-0.137	0.066	2024-01-02 18:12:45.777	0
1.016	-0.137	0.066	2024-01-02 18:12:45.898	0
0.987	-0.138	0.08	2024-01-02 18:12:45.969	0
0.976	-0.138	0.071	2024-01-02 18:12:46.760	0
0.978	-0.138	0.059	2024-01-02 18:12:46.169	0
0.989	-0.145	0.056	2024-01-02 18:12:46.286	0
0.988	-0.142	0.058	2024-01-02 18:12:46.376	0
1.006	-0.137	0.06	2024-01-02 18:12:46.495	0
1.004	-0.139	0.067	2024-01-02 18:12:46.585	0
1.002	-0.143	0.063	2024-01-02 18:12:46.706	0
0.995	-0.139	0.067	2024-01-02 18:12:46.766	0
0.994	-0.136	0.065	2024-01-02 18:12:47.246	0
1.008	-0.137	0.066	2024-01-02 18:12:47.246	0
0.996	-0.146	0.052	2024-01-02 18:12:47.246	0
0.979	-0.14	0.06	2024-01-02 18:12:47.246	0
0.985	-0.133	0.065	2024-01-02 18:12:47.307	0
1.02	-0.14	0.052	2024-01-02 18:15:50.202	0
0.99	-0.129	0.141	2024-01-02 18:15:50.278	0
0.974	-0.124	0.122	2024-01-02 18:15:50.398	0
