时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-2 13:40:54:913	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.89	14.72	100.89	43.450	82.958	60.617	0.32590	-0.54990	-0.53763	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:55:34	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.191	0.000	0.000	0.061	-100.89	14.72	100.89	43.450	82.958	60.617	0.32599	-0.54980	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:55:125	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.191	0.000	0.000	0.000	-100.89	14.72	100.89	43.450	82.958	60.617	0.32599	-0.54980	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:55:275	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	-0.061	0.061	0.000	-100.89	14.72	100.89	43.483	82.975	60.783	0.32599	-0.54980	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:55:305	WT901BLE67(D1376ACA69A3)	-0.254	-0.952	-0.191	0.000	0.000	0.000	-100.89	14.72	100.89	43.483	82.975	60.783	0.32599	-0.54980	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:55:425	WT901BLE67(D1376ACA69A3)	-0.253	-0.952	-0.190	0.000	0.366	0.000	-100.88	14.72	100.89	43.483	82.975	60.783	0.32599	-0.54980	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:55:514	WT901BLE67(D1376ACA69A3)	-0.255	-0.949	-0.192	0.000	-0.061	0.000	-100.88	14.72	100.89	43.483	82.975	60.783	0.32599	-0.54974	-0.53760	0.54990	27.3	10080.1.7	100
2024-1-2 13:40:55:635	WT901BLE67(D1376ACA69A3)	-0.255	-0.949	-0.191	0.061	0.000	0.000	-100.89	14.72	100.89	43.483	82.958	60.825	0.32599	-0.54974	-0.53760	0.54990	27.3	10080.1.7	100
2024-1-2 13:40:55:725	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.061	0.000	-100.89	14.72	100.89	43.483	82.958	60.825	0.32599	-0.54974	-0.53760	0.54990	27.3	10080.1.7	100
2024-1-2 13:40:55:843	WT901BLE67(D1376ACA69A3)	-0.252	-0.952	-0.192	-0.061	-0.061	0.000	-100.90	14.72	100.89	43.483	82.958	60.825	0.32596	-0.54984	-0.53763	0.54977	27.3	10080.1.7	100
2024-1-2 13:40:55:901	WT901BLE67(D1376ACA69A3)	-0.257	-0.949	-0.193	0.122	-0.122	0.000	-100.89	14.72	100.89	43.483	82.958	60.825	0.32596	-0.54984	-0.53763	0.54977	27.3	10080.1.7	100
2024-1-2 13:40:56:22	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.191	0.061	0.000	0.000	-100.89	14.72	100.89	43.483	82.958	60.825	0.32596	-0.54984	-0.53763	0.54977	27.3	10080.1.7	100
2024-1-2 13:40:56:115	WT901BLE67(D1376ACA69A3)	-0.252	-0.950	-0.193	-0.061	0.000	0.000	-100.89	14.72	100.89	43.508	83.025	60.508	0.32596	-0.54984	-0.53763	0.54977	27.3	10080.1.7	100
2024-1-2 13:40:56:235	WT901BLE67(D1376ACA69A3)	-0.255	-0.950	-0.193	0.061	-0.061	0.000	-100.89	14.72	100.90	43.508	83.025	60.508	0.32596	-0.54984	-0.53763	0.54977	27.3	10080.1.7	100
2024-1-2 13:40:56:325	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.190	0.000	0.000	0.000	-100.88	14.72	100.90	43.508	83.025	60.508	0.32599	-0.54980	-0.53763	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:56:444	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	-0.061	0.000	0.000	-100.89	14.72	100.90	43.542	83.058	60.800	0.32599	-0.54980	-0.53763	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:56:535	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.191	0.061	0.000	0.000	-100.89	14.72	100.90	43.542	83.058	60.800	0.32599	-0.54980	-0.53763	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:56:654	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.191	0.000	0.000	0.000	-100.89	14.72	100.90	43.542	83.058	60.800	0.32599	-0.54977	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:56:713	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.89	14.72	100.89	43.542	83.058	60.800	0.32599	-0.54977	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:56:835	WT901BLE67(D1376ACA69A3)	-0.255	-0.949	-0.191	0.061	0.000	0.000	-100.89	14.72	100.89	43.542	83.058	60.800	0.32599	-0.54977	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:56:925	WT901BLE67(D1376ACA69A3)	-0.252	-0.949	-0.191	-0.061	0.000	0.000	-100.89	14.72	100.89	43.575	83.150	60.517	0.32599	-0.54977	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:57:45	WT901BLE67(D1376ACA69A3)	-0.255	-0.950	-0.192	0.000	0.000	0.000	-100.89	14.72	100.89	43.575	83.150	60.517	0.32599	-0.54977	-0.53763	0.54984	27.3	10080.1.7	100
2024-1-2 13:40:57:135	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.191	0.000	0.000	0.000	-100.90	14.72	100.89	43.575	83.150	60.517	0.32599	-0.54980	-0.53766	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:57:253	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.90	14.72	100.89	43.567	83.142	60.633	0.32599	-0.54980	-0.53766	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:57:315	WT901BLE67(D1376ACA69A3)	-0.255	-0.949	-0.192	0.000	0.000	0.000	-100.90	14.72	100.89	43.567	83.142	60.633	0.32599	-0.54980	-0.53766	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:57:436	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.90	14.71	100.89	43.567	83.142	60.633	0.32599	-0.54980	-0.53766	0.54980	27.3	10080.1.7	100
2024-1-2 13:40:57:524	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.91	14.72	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:57:645	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	0.000	0.000	0.000	-100.91	14.72	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:57:734	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.190	0.000	0.000	0.000	-100.91	14.72	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:57:855	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	0.000	0.000	0.000	-100.91	14.71	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:57:941	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.91	14.71	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:58:61	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.91	14.71	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:58:125	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.91	14.71	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:58:245	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.92	14.71	100.89	43.567	83.142	60.633	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:58:336	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.92	14.71	100.89	43.525	83.083	60.667	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:58:455	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.92	14.71	100.89	43.525	83.083	60.667	0.32596	-0.54984	-0.53769	0.54974	27.3	10080.1.7	100
2024-1-2 13:40:58:544	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.92	14.71	100.89	43.525	83.083	60.667	0.32590	-0.54990	-0.53775	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:58:665	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.92	14.71	100.89	43.525	83.083	60.667	0.32590	-0.54990	-0.53775	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:58:726	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.191	0.000	0.000	0.000	-100.92	14.71	100.89	43.367	83.158	60.617	0.32590	-0.54990	-0.53775	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:58:845	WT901BLE67(D1376ACA69A3)	-0.254	-0.948	-0.191	0.000	0.000	0.000	-100.93	14.71	100.89	43.367	83.158	60.617	0.32590	-0.54990	-0.53775	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:58:936	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.93	14.71	100.88	43.367	83.158	60.617	0.32590	-0.54990	-0.53778	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:59:55	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.93	14.71	100.88	43.367	83.158	60.617	0.32590	-0.54990	-0.53778	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:59:144	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.93	14.71	100.88	43.433	83.108	60.592	0.32590	-0.54990	-0.53778	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:59:266	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.191	0.000	0.000	0.000	-100.93	14.71	100.88	43.433	83.108	60.592	0.32590	-0.54990	-0.53778	0.54962	27.3	10080.1.7	100
2024-1-2 13:40:59:356	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.93	14.71	100.88	43.433	83.108	60.592	0.32587	-0.54993	-0.53781	0.54959	27.3	10080.1.7	100
2024-1-2 13:40:59:475	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.193	0.000	0.000	0.000	-100.94	14.71	100.88	43.433	83.108	60.592	0.32587	-0.54993	-0.53781	0.54959	27.3	10080.1.7	100
2024-1-2 13:40:59:536	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.191	0.000	0.000	0.000	-100.94	14.71	100.88	43.408	83.067	60.608	0.32587	-0.54993	-0.53781	0.54959	27.3	10080.1.7	100
2024-1-2 13:40:59:656	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.94	14.71	100.88	43.408	83.067	60.608	0.32587	-0.54993	-0.53781	0.54959	27.3	10080.1.7	100
2024-1-2 13:40:59:745	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.95	14.71	100.88	43.408	83.067	60.608	0.32581	-0.54999	-0.53784	0.54950	27.3	10080.1.7	100
2024-1-2 13:40:59:866	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.193	0.000	0.000	0.000	-100.95	14.71	100.88	43.408	83.067	60.608	0.32581	-0.54999	-0.53784	0.54950	27.3	10080.1.7	100
2024-1-2 13:40:59:956	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.193	0.000	0.000	0.000	-100.95	14.71	100.88	43.442	83.083	60.633	0.32581	-0.54999	-0.53784	0.54950	27.3	10080.1.7	100
2024-1-2 13:41:0:73	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.191	0.000	0.000	0.000	-100.95	14.71	100.88	43.442	83.083	60.633	0.32581	-0.54999	-0.53784	0.54950	27.3	10080.1.7	100
2024-1-2 13:41:0:134	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	0.000	0.000	0.000	-100.95	14.71	100.88	43.442	83.083	60.633	0.32581	-0.54999	-0.53787	0.54950	27.3	10080.1.7	100
2024-1-2 13:41:0:254	WT901BLE67(D1376ACA69A3)	-0.253	-0.948	-0.193	0.000	0.000	0.000	-100.95	14.71	100.88	43.442	83.083	60.633	0.32581	-0.54999	-0.53787	0.54950	27.3	10080.1.7	100
2024-1-2 13:41:0:343	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.95	14.71	100.88	43.467	83.092	60.550	0.32581	-0.54999	-0.53787	0.54950	27.3	10080.1.7	100
2024-1-2 13:41:0:464	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.191	0.000	0.000	0.000	-100.95	14.71	100.88	43.467	83.092	60.550	0.32581	-0.54999	-0.53787	0.54950	27.3	10080.1.7	100
2024-1-2 13:41:0:552	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.95	14.71	100.88	43.467	83.092	60.550	0.32581	-0.55002	-0.53787	0.54944	27.3	10080.1.7	100
2024-1-2 13:41:0:674	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.95	14.71	100.88	43.467	83.092	60.550	0.32581	-0.55002	-0.53787	0.54944	27.3	10080.1.7	100
2024-1-2 13:41:0:765	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.392	83.050	60.467	0.32581	-0.55002	-0.53787	0.54944	27.3	10080.1.7	100
2024-1-2 13:41:0:899	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.392	83.050	60.467	0.32581	-0.55002	-0.53787	0.54944	27.3	10080.1.7	100
2024-1-2 13:41:0:944	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.191	0.000	0.000	0.000	-100.96	14.71	100.88	43.392	83.050	60.467	0.32578	-0.55005	-0.53790	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:96	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.392	83.050	60.467	0.32578	-0.55005	-0.53790	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:156	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.458	83.000	60.708	0.32578	-0.55005	-0.53790	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:274	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.458	83.000	60.708	0.32578	-0.55005	-0.53790	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:366	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.458	83.000	60.708	0.32578	-0.55005	-0.53793	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:484	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.458	83.000	60.708	0.32578	-0.55005	-0.53793	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:543	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.908	60.625	0.32578	-0.55005	-0.53793	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:665	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.908	60.625	0.32578	-0.55005	-0.53793	0.54941	27.3	10080.1.7	100
2024-1-2 13:41:1:753	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.908	60.625	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:1:874	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.191	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.908	60.625	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:1:961	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.642	82.917	60.475	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:2:98	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.642	82.917	60.475	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:2:175	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.88	43.642	82.917	60.475	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:2:298	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.98	14.71	100.87	43.642	82.917	60.475	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:2:354	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.98	14.71	100.87	43.483	83.025	60.633	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:2:474	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.98	14.71	100.87	43.483	83.025	60.633	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:2:580	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.98	14.71	100.87	43.483	83.025	60.633	0.32571	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:2:696	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.98	14.71	100.87	43.483	83.025	60.633	0.32571	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:2:775	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.98	14.71	100.87	43.517	83.067	60.625	0.32571	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:2:894	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.98	14.71	100.87	43.517	83.067	60.625	0.32571	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:2:953	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.98	14.71	100.87	43.517	83.067	60.625	0.32574	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:3:75	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.98	14.71	100.87	43.517	83.067	60.625	0.32574	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:3:163	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.193	0.000	0.000	0.000	-100.98	14.71	100.87	43.392	83.000	60.542	0.32574	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:3:292	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.87	43.392	83.000	60.542	0.32574	-0.55011	-0.53799	0.54932	27.3	10080.1.7	100
2024-1-2 13:41:3:374	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.193	0.000	0.000	0.000	-100.97	14.71	100.87	43.392	83.000	60.542	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:3:500	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.98	14.71	100.87	43.392	83.000	60.542	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:3:592	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.191	0.000	0.000	0.000	-100.97	14.71	100.87	43.533	82.808	60.625	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:3:703	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.97	14.71	100.87	43.533	82.808	60.625	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:3:764	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.97	14.71	100.88	43.533	82.808	60.625	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:3:891	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.533	82.808	60.625	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:3:974	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.583	83.125	60.642	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:4:94	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	0.000	0.000	0.000	-100.96	14.71	100.88	43.583	83.125	60.642	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:4:196	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.583	83.125	60.642	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:4:304	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.583	83.125	60.642	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:4:364	WT901BLE67(D1376ACA69A3)	-0.255	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.592	82.950	60.542	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:4:485	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.592	82.950	60.542	0.32578	-0.55005	-0.53793	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:4:574	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.193	0.000	0.000	0.000	-100.96	14.71	100.88	43.592	82.950	60.542	0.32578	-0.55005	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:4:694	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.193	0.000	0.000	0.000	-100.96	14.71	100.88	43.592	82.950	60.542	0.32578	-0.55005	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:4:787	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.942	60.650	0.32578	-0.55005	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:4:904	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.942	60.650	0.32578	-0.55005	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:4:992	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.96	14.71	100.88	43.483	82.942	60.650	0.32578	-0.55005	-0.53796	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:5:114	WT901BLE67(D1376ACA69A3)	-0.252	-0.948	-0.192	0.000	0.000	0.000	-100.97	14.71	100.88	43.483	82.942	60.650	0.32578	-0.55005	-0.53796	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:5:178	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.87	43.467	82.917	60.367	0.32578	-0.55005	-0.53796	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:5:299	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.191	0.000	0.000	0.000	-100.97	14.71	100.87	43.467	82.917	60.367	0.32578	-0.55005	-0.53796	0.54938	27.3	10080.1.7	100
2024-1-2 13:41:5:386	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.87	43.467	82.917	60.367	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:5:504	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.193	0.000	0.000	0.000	-100.97	14.71	100.88	43.467	82.917	60.367	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:5:599	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.191	0.000	0.000	0.000	-100.97	14.71	100.87	43.442	82.833	60.417	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:5:715	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.192	0.000	0.000	0.000	-100.97	14.71	100.87	43.442	82.833	60.417	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:5:777	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.193	0.000	0.000	0.000	-100.97	14.71	100.87	43.442	82.833	60.417	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:5:895	WT901BLE67(D1376ACA69A3)	-0.254	-0.950	-0.191	0.000	0.000	0.000	-100.97	14.71	100.88	43.442	82.833	60.417	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:5:980	WT901BLE67(D1376ACA69A3)	-0.254	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.88	43.442	82.858	60.483	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:6:105	WT901BLE67(D1376ACA69A3)	-0.253	-0.950	-0.193	0.000	0.000	0.000	-100.97	14.71	100.88	43.442	82.858	60.483	0.32574	-0.55008	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:6:196	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.88	43.442	82.858	60.483	0.32578	-0.55005	-0.53796	0.54935	27.3	10080.1.7	100
2024-1-2 13:41:6:313	WT901BLE67(D1376ACA69A3)	-0.253	-0.949	-0.192	0.000	0.000	0.000	-100.97	14.71	100.88	43.442	82.858	60.483	0.32578	-0.55005	-0.53796	0.54935	27.3	10080.1.7	100
