时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-3 13:11:33:206	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.850	33.750	-54.117	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:326	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.850	33.750	-54.117	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:418	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.850	33.750	-54.117	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:536	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.842	33.833	-54.158	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:628	WT901BLE67(D1376ACA69A3)	-0.007	0.002	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.842	33.833	-54.158	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:747	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.842	33.833	-54.158	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:837	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.842	33.833	-54.158	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:957	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.825	33.775	-54.008	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:17	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.825	33.775	-54.008	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:134	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.825	33.775	-54.008	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:225	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.825	33.775	-54.008	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:344	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.867	33.775	-54.142	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:433	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.867	33.775	-54.142	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:559	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.867	33.775	-54.142	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:617	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.867	33.775	-54.142	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:738	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.825	-54.033	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:824	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.825	-54.033	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:34:947	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.825	-54.033	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:38	WT901BLE67(D1376ACA69A3)	-0.008	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.825	-54.033	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:159	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.883	-54.125	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:247	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.883	-54.125	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:367	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.883	-54.125	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:428	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.883	-54.125	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:545	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.875	-54.258	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:636	WT901BLE67(D1376ACA69A3)	-0.004	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.875	-54.258	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:759	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.875	-54.258	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:847	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.875	-54.258	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:35:967	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.858	-54.117	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:27	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.858	-54.117	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:146	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.858	-54.117	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:235	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.858	-54.117	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:359	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.892	-54.192	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:447	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.892	-54.192	0.92923	0.00278	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:566	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.892	-54.192	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:662	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.925	33.892	-54.192	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:776	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.908	33.767	-54.100	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:836	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.908	33.767	-54.100	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:36:960	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.908	33.767	-54.100	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:47	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.908	33.767	-54.100	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:166	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.900	33.883	-54.158	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:263	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.900	33.883	-54.158	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:376	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.900	33.883	-54.158	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:467	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.900	33.883	-54.158	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:587	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.892	33.867	-54.200	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:645	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.892	33.867	-54.200	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:794	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.892	33.867	-54.200	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:861	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.892	33.867	-54.200	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:37:976	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-31.025	33.892	-54.017	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:67	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.999	0.000	0.000	0.000	0.20	0.35	-43.35	-31.025	33.892	-54.017	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:187	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.025	33.892	-54.017	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:247	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-31.025	33.892	-54.017	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:368	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.925	33.817	-54.092	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:462	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.925	33.817	-54.092	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:576	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.925	33.817	-54.092	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:667	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.925	33.817	-54.092	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:788	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.975	33.875	-54.217	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:847	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.975	33.875	-54.217	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:38:964	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.975	33.875	-54.217	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:61	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.975	33.875	-54.217	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:173	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.775	-54.150	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:266	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.775	-54.150	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:388	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.775	-54.150	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:476	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.775	-54.150	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:627	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.967	33.842	-54.275	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:664	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.967	33.842	-54.275	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:775	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.967	33.842	-54.275	0.92923	0.00275	0.00220	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:865	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.967	33.842	-54.275	0.92923	0.00275	0.00220	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:39:987	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.850	-54.083	0.92923	0.00275	0.00220	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:76	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.850	-54.083	0.92923	0.00275	0.00220	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:197	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.850	-54.083	0.92923	0.00275	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:261	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.958	33.850	-54.083	0.92923	0.00275	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:375	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-31.133	33.992	-54.425	0.92923	0.00275	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:465	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.133	33.992	-54.425	0.92923	0.00275	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:584	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.133	33.992	-54.425	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:676	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.133	33.992	-54.425	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:798	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-31.117	33.683	-54.383	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:40:886	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-31.117	33.683	-54.383	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:7	WT901BLE67(D1376ACA69A3)	-0.002	0.004	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.117	33.683	-54.383	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:66	WT901BLE67(D1376ACA69A3)	-0.004	0.001	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.117	33.683	-54.383	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:195	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.158	33.842	-54.317	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:273	WT901BLE67(D1376ACA69A3)	-0.008	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.158	33.842	-54.317	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:396	WT901BLE67(D1376ACA69A3)	-0.007	0.005	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-31.158	33.842	-54.317	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:487	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-31.158	33.842	-54.317	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:606	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.992	33.933	-54.358	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:662	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.992	33.933	-54.358	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:785	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.992	33.933	-54.358	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:875	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.992	33.933	-54.358	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:41:995	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.996	0.000	0.000	0.000	0.20	0.35	-43.35	-30.617	33.942	-54.867	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:86	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.617	33.942	-54.867	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:206	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.617	33.942	-54.867	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:297	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.617	33.942	-54.867	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:417	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.650	33.892	-54.667	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:475	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.998	0.000	0.000	0.000	0.20	0.35	-43.35	-30.650	33.892	-54.667	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:596	WT901BLE67(D1376ACA69A3)	-0.005	0.002	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.650	33.892	-54.667	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:684	WT901BLE67(D1376ACA69A3)	-0.005	0.002	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.650	33.892	-54.667	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:806	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.675	34.017	-54.517	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:42:897	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.20	0.35	-43.35	-30.675	34.017	-54.517	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:26	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.675	34.017	-54.517	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:74	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.675	34.017	-54.517	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:195	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.492	34.042	-54.642	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:285	WT901BLE67(D1376ACA69A3)	-0.004	0.003	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.492	34.042	-54.642	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:406	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.492	34.042	-54.642	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:496	WT901BLE67(D1376ACA69A3)	-0.008	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.492	34.042	-54.642	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:616	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.483	34.033	-54.725	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:707	WT901BLE67(D1376ACA69A3)	-0.008	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.483	34.033	-54.725	0.92923	0.00278	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:43:828	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.483	34.033	-54.725	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:44:51	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.583	33.992	-54.667	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:44:51	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.583	33.992	-54.667	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:12:36:483	WT901BLE67(D1376ACA69A3)	-0.731	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.583	33.992	-54.667	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:12:36:592	WT901BLE67(D1376ACA69A3)	-0.731	-0.234	0.640	0.000	0.000	0.000	-20.88	47.68	112.43	228.683	-16.575	-188.858	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:12:36:653	WT901BLE67(D1376ACA69A3)	-0.732	-0.234	0.640	0.000	0.000	0.000	-20.86	47.66	112.45	228.683	-16.575	-188.858	0.92923	0.00281	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:12:36:781	WT901BLE67(D1376ACA69A3)	-0.732	-0.234	0.641	0.000	0.000	0.000	-20.83	47.64	112.47	228.683	-16.575	-188.858	0.43933	-0.42221	0.08325	0.78848	27.2	10080.1.7	100
2024-1-3 13:12:36:891	WT901BLE67(D1376ACA69A3)	-0.731	-0.234	0.641	0.000	0.000	0.000	-20.81	47.62	112.48	228.683	-16.575	-188.858	0.43933	-0.42221	0.08325	0.78848	27.2	10080.1.7	100
2024-1-3 13:12:36:985	WT901BLE67(D1376ACA69A3)	-0.731	-0.233	0.640	0.000	0.000	0.000	-20.79	47.60	112.50	228.683	-16.575	-188.858	0.43933	-0.42221	0.08325	0.78848	27.2	10080.1.7	100
2024-1-3 13:12:37:76	WT901BLE67(D1376ACA69A3)	-0.732	-0.234	0.641	0.000	0.000	0.000	-20.76	47.59	112.51	228.683	-16.575	-188.858	0.43933	-0.42221	0.08325	0.78848	27.2	10080.1.7	100
