时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-7 15:22:14:986	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.200	270.325	-0.05383	-0.99805	0.00638	0.02942	21.9	10080.1.7	100
2024-1-7 15:22:15:75	WT901BLE67(D1376ACA69A3)	-0.057	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.200	270.325	-0.05383	-0.99805	0.00638	0.02942	21.9	10080.1.7	100
2024-1-7 15:22:15:196	WT901BLE67(D1376ACA69A3)	-0.057	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.200	270.325	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:285	WT901BLE67(D1376ACA69A3)	-0.057	0.108	-0.992	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.200	270.325	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:405	WT901BLE67(D1376ACA69A3)	-0.058	0.107	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.167	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:495	WT901BLE67(D1376ACA69A3)	-0.057	0.107	-0.993	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.167	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:584	WT901BLE67(D1376ACA69A3)	-0.059	0.107	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.167	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:676	WT901BLE67(D1376ACA69A3)	-0.057	0.109	-0.995	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.167	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:796	WT901BLE67(D1376ACA69A3)	-0.058	0.106	-0.993	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.150	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:15:884	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.150	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:6	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.993	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.150	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:63	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.150	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:186	WT901BLE67(D1376ACA69A3)	-0.058	0.107	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.183	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:276	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.993	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.183	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:395	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.993	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.183	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:486	WT901BLE67(D1376ACA69A3)	-0.059	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.183	270.317	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:606	WT901BLE67(D1376ACA69A3)	-0.059	0.107	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.383	270.325	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:696	WT901BLE67(D1376ACA69A3)	-0.059	0.107	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.383	270.325	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:815	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.994	0.000	0.000	0.000	173.79	3.33	-0.91	-265.125	140.383	270.325	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:876	WT901BLE67(D1376ACA69A3)	-0.058	0.108	-0.994	0.000	-0.122	0.000	173.79	3.31	-0.91	-265.125	140.383	270.325	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:16:996	WT901BLE67(D1376ACA69A3)	-0.057	0.108	-0.994	-0.244	3.540	0.427	173.78	3.25	-0.91	-265.125	140.892	270.350	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:17:86	WT901BLE67(D1376ACA69A3)	-0.059	0.108	-0.995	-0.183	-0.916	-0.122	173.77	3.23	-0.90	-265.125	140.892	270.350	-0.05386	-0.99805	0.00638	0.02945	21.9	10080.1.7	100
2024-1-7 15:22:17:206	WT901BLE67(D1376ACA69A3)	-0.102	0.109	-1.000	-0.549	-7.080	-0.854	173.74	3.53	-0.90	-265.125	140.892	270.350	-0.05417	-0.99805	0.00632	0.02893	21.9	10080.1.7	100
2024-1-7 15:22:17:296	WT901BLE67(D1376ACA69A3)	-0.298	0.116	-1.022	-5.737	-71.106	-3.479	173.46	6.75	-1.04	-265.125	140.892	270.350	-0.05417	-0.99805	0.00632	0.02893	21.9	10080.1.7	100
2024-1-7 15:22:17:416	WT901BLE67(D1376ACA69A3)	-0.568	0.133	-0.990	-38.696	-138.000	0.732	171.39	18.07	-2.39	-265.125	144.217	270.475	-0.05417	-0.99805	0.00632	0.02893	21.9	10080.1.7	100
2024-1-7 15:22:17:476	WT901BLE67(D1376ACA69A3)	-0.667	0.183	-0.882	-12.939	-112.244	-20.264	167.79	31.30	-6.08	-265.125	144.217	270.475	-0.05417	-0.99805	0.00632	0.02893	21.9	10080.1.7	100
2024-1-7 15:22:17:595	WT901BLE67(D1376ACA69A3)	-0.758	0.163	-0.731	-4.944	-59.814	-26.062	167.55	38.92	-4.98	-265.125	144.217	270.475	-0.08878	-0.94662	0.01450	0.30936	21.9	10080.1.7	100
2024-1-7 15:22:17:687	WT901BLE67(D1376ACA69A3)	-0.734	0.129	-0.659	0.122	-47.363	-19.226	168.33	44.51	-3.63	-265.125	144.217	270.475	-0.08878	-0.94662	0.01450	0.30936	21.9	10080.1.7	100
2024-1-7 15:22:17:807	WT901BLE67(D1376ACA69A3)	-0.779	0.108	-0.614	-2.075	-39.124	-13.245	168.98	48.81	-2.62	-265.125	165.700	271.317	-0.08878	-0.94662	0.01450	0.30936	21.9	10080.1.7	100
2024-1-7 15:22:17:896	WT901BLE67(D1376ACA69A3)	-0.769	0.103	-0.546	-7.324	-25.208	-13.245	169.27	52.01	-1.58	-265.125	165.700	271.317	-0.08878	-0.94662	0.01450	0.30936	21.9	10080.1.7	100
2024-1-7 15:22:18:16	WT901BLE67(D1376ACA69A3)	-0.769	0.092	-0.528	-7.385	1.892	-7.385	169.65	53.11	-0.28	-265.125	165.700	271.317	-0.07837	-0.89261	-0.03232	0.44266	21.9	10080.1.7	100
2024-1-7 15:22:18:107	WT901BLE67(D1376ACA69A3)	-0.760	0.089	-0.549	-4.272	28.564	0.793	169.94	51.20	0.80	-265.125	165.700	271.317	-0.07837	-0.89261	-0.03232	0.44266	21.9	10080.1.7	100
2024-1-7 15:22:18:230	WT901BLE67(D1376ACA69A3)	-0.696	0.130	-0.594	-1.465	45.288	11.353	169.62	47.35	0.58	-265.125	170.217	271.492	-0.07837	-0.89261	-0.03232	0.44266	21.9	10080.1.7	100
2024-1-7 15:22:18:286	WT901BLE67(D1376ACA69A3)	-0.573	0.128	-0.713	-5.798	60.181	16.663	168.88	41.72	0.35	-265.125	170.217	271.492	-0.07837	-0.89261	-0.03232	0.44266	21.9	10080.1.7	100
2024-1-7 15:22:18:405	WT901BLE67(D1376ACA69A3)	-0.206	0.140	-0.816	-2.136	112.488	21.179	168.10	32.99	0.16	-265.125	170.217	271.492	-0.09680	-0.94064	-0.03360	0.32343	21.9	10080.1.7	100
2024-1-7 15:22:18:496	WT901BLE67(D1376ACA69A3)	0.077	0.166	-1.058	35.950	320.190	6.653	170.67	10.26	2.97	-265.125	170.217	271.492	-0.09680	-0.94064	-0.03360	0.32343	21.9	10080.1.7	100
2024-1-7 15:22:18:616	WT901BLE67(D1376ACA69A3)	0.000	0.206	-0.958	16.113	-12.817	23.438	172.94	-0.72	3.09	-265.125	153.758	270.850	-0.09680	-0.94064	-0.03360	0.32343	21.9	10080.1.7	100
2024-1-7 15:22:18:708	WT901BLE67(D1376ACA69A3)	0.005	0.117	-0.993	0.793	-4.089	-0.916	173.07	-0.21	3.15	-265.125	153.758	270.850	-0.09680	-0.94064	-0.03360	0.32343	21.9	10080.1.7	100
2024-1-7 15:22:18:830	WT901BLE67(D1376ACA69A3)	0.002	0.118	-0.994	0.793	-2.869	0.183	173.08	-0.24	3.20	-265.125	153.758	270.850	-0.06067	-0.99771	-0.02759	-0.00461	21.9	10080.1.7	100
2024-1-7 15:22:18:886	WT901BLE67(D1376ACA69A3)	0.000	0.118	-0.996	0.549	-1.770	0.122	173.11	-0.12	3.18	-265.125	153.758	270.850	-0.06067	-0.99771	-0.02759	-0.00461	21.9	10080.1.7	100
2024-1-7 15:22:19:7	WT901BLE67(D1376ACA69A3)	0.000	0.116	-0.994	0.061	0.183	0.061	173.11	-0.09	3.18	-265.125	153.758	270.850	-0.06067	-0.99771	-0.02759	-0.00461	21.9	10080.1.7	100
2024-1-7 15:22:19:96	WT901BLE67(D1376ACA69A3)	0.001	0.116	-0.994	0.000	-0.244	0.000	173.12	-0.06	3.18	-265.125	146.800	270.583	-0.06067	-0.99771	-0.02759	-0.00461	21.9	10080.1.7	100
2024-1-7 15:22:19:216	WT901BLE67(D1376ACA69A3)	0.000	0.117	-0.996	0.000	-0.122	0.000	173.13	-0.04	3.17	-265.125	146.800	270.583	-0.05988	-0.99777	-0.02762	-0.00211	21.9	10080.1.7	100
2024-1-7 15:22:19:307	WT901BLE67(D1376ACA69A3)	0.001	0.117	-0.995	0.000	0.000	0.000	173.13	-0.02	3.17	-265.125	146.800	270.583	-0.05988	-0.99777	-0.02762	-0.00211	21.9	10080.1.7	100
2024-1-7 15:22:19:430	WT901BLE67(D1376ACA69A3)	-0.001	0.114	-0.994	0.061	0.000	0.000	173.14	-0.01	3.17	-265.125	146.675	270.575	-0.05988	-0.99777	-0.02762	-0.00211	21.9	10080.1.7	100
2024-1-7 15:22:19:516	WT901BLE67(D1376ACA69A3)	-0.000	0.117	-0.996	0.000	-0.061	0.000	173.13	0.01	3.16	-265.125	146.675	270.575	-0.05988	-0.99777	-0.02762	-0.00211	21.9	10080.1.7	100
2024-1-7 15:22:19:637	WT901BLE67(D1376ACA69A3)	-0.001	0.116	-0.995	0.061	0.000	0.000	173.14	0.01	3.16	-265.125	146.675	270.575	-0.05975	-0.99777	-0.02759	-0.00153	21.9	10080.1.7	100
2024-1-7 15:22:19:695	WT901BLE67(D1376ACA69A3)	-0.001	0.116	-0.994	-0.061	-0.061	0.000	173.15	0.02	3.16	-265.125	146.675	270.575	-0.05975	-0.99777	-0.02759	-0.00153	21.9	10080.1.7	100
2024-1-7 15:22:19:815	WT901BLE67(D1376ACA69A3)	-0.001	0.116	-0.994	0.000	0.000	0.000	173.16	0.02	3.16	-265.125	146.675	270.575	-0.05975	-0.99777	-0.02759	-0.00153	21.9	10080.1.7	100
2024-1-7 15:22:19:907	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.996	0.000	0.000	0.000	173.16	0.03	3.16	-265.125	146.392	270.567	-0.05975	-0.99777	-0.02759	-0.00153	21.9	10080.1.7	100
2024-1-7 15:22:20:23	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.994	0.000	-0.061	0.000	173.16	0.03	3.16	-265.125	146.392	270.567	-0.05960	-0.99780	-0.02759	-0.00131	21.9	10080.1.7	100
2024-1-7 15:22:20:114	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.993	0.000	-0.061	0.000	173.17	0.04	3.16	-265.125	146.392	270.567	-0.05960	-0.99780	-0.02759	-0.00131	21.9	10080.1.7	100
2024-1-7 15:22:20:234	WT901BLE67(D1376ACA69A3)	-0.002	0.117	-0.994	0.000	-0.061	0.000	173.17	0.04	3.16	-265.125	146.242	270.558	-0.05960	-0.99780	-0.02759	-0.00131	21.9	10080.1.7	100
2024-1-7 15:22:20:293	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.996	0.000	0.000	0.000	173.17	0.05	3.16	-265.125	146.242	270.558	-0.05960	-0.99780	-0.02759	-0.00131	21.9	10080.1.7	100
2024-1-7 15:22:20:413	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.994	0.000	0.000	0.000	173.18	0.05	3.16	-265.125	146.242	270.558	-0.05960	-0.99780	-0.02759	-0.00131	21.9	10080.1.7	100
2024-1-7 15:22:20:502	WT901BLE67(D1376ACA69A3)	-0.003	0.116	-0.993	0.000	0.000	0.000	173.18	0.05	3.16	-265.125	146.242	270.558	-0.05948	-0.99780	-0.02759	-0.00116	21.9	10080.1.7	100
2024-1-7 15:22:20:623	WT901BLE67(D1376ACA69A3)	-0.003	0.116	-0.996	0.000	-0.061	0.000	173.18	0.05	3.16	-265.125	146.242	270.558	-0.05948	-0.99780	-0.02759	-0.00116	21.9	10080.1.7	100
2024-1-7 15:22:20:714	WT901BLE67(D1376ACA69A3)	-0.002	0.117	-0.994	0.000	-0.122	0.000	173.19	0.06	3.16	-265.125	146.050	270.550	-0.05948	-0.99780	-0.02759	-0.00116	21.9	10080.1.7	100
2024-1-7 15:22:20:835	WT901BLE67(D1376ACA69A3)	-0.001	0.117	-0.995	0.000	0.000	0.000	173.19	0.07	3.16	-265.125	146.050	270.550	-0.05936	-0.99780	-0.02759	-0.00104	21.9	10080.1.7	100
2024-1-7 15:22:20:923	WT901BLE67(D1376ACA69A3)	-0.002	0.117	-0.994	0.000	0.000	0.000	173.19	0.07	3.16	-265.125	146.050	270.550	-0.05936	-0.99780	-0.02759	-0.00104	21.9	10080.1.7	100
2024-1-7 15:22:21:46	WT901BLE67(D1376ACA69A3)	-0.003	0.115	-0.995	0.000	-0.122	0.000	173.20	0.07	3.16	-265.125	145.508	270.525	-0.05936	-0.99780	-0.02759	-0.00104	21.9	10080.1.7	100
2024-1-7 15:22:21:104	WT901BLE67(D1376ACA69A3)	-0.003	0.117	-0.996	0.000	0.000	0.000	173.20	0.07	3.16	-265.125	145.508	270.525	-0.05936	-0.99780	-0.02759	-0.00104	21.9	10080.1.7	100
2024-1-7 15:22:21:370	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.996	0.000	0.000	0.000	173.20	0.08	3.16	-265.125	145.508	270.525	-0.05923	-0.99780	-0.02759	-0.00095	21.9	10080.1.7	100
2024-1-7 15:22:21:370	WT901BLE67(D1376ACA69A3)	-0.002	0.116	-0.997	0.000	0.000	0.000	173.20	0.08	3.16	-265.125	145.508	270.525	-0.05923	-0.99780	-0.02759	-0.00095	21.9	10080.1.7	100
2024-1-7 15:22:21:435	WT901BLE67(D1376ACA69A3)	-0.002	0.117	-0.995	0.000	0.000	0.000	173.21	0.08	3.16	-265.125	145.508	270.525	-0.05923	-0.99780	-0.02759	-0.00095	21.9	10080.1.7	100
2024-1-7 15:33:42:141	WT901BLE67(D1376ACA69A3)	-0.398	0.115	-0.993	0.000	0.000	0.000	173.21	0.09	3.16	-265.125	145.133	270.517	-0.05923	-0.99780	-0.02759	-0.00095	21.9	10080.1.7	100
2024-1-7 15:33:42:262	WT901BLE67(D1376ACA69A3)	-0.392	0.438	-0.807	0.305	0.061	0.000	151.42	23.36	-45.75	265.458	149.892	270.583	-0.05923	-0.99780	-0.02759	-0.00095	21.9	10080.1.7	100
2024-1-7 15:33:42:353	WT901BLE67(D1376ACA69A3)	-0.396	0.439	-0.812	0.183	0.000	0.000	151.42	23.37	-45.75	265.458	149.892	270.583	-0.05923	-0.99780	-0.02759	-0.00095	21.9	10080.1.7	100
2024-1-7 15:33:42:474	WT901BLE67(D1376ACA69A3)	-0.398	0.438	-0.803	-0.061	0.000	0.000	151.43	23.37	-45.75	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	21.9	10080.1.7	100
2024-1-7 15:33:42:534	WT901BLE67(D1376ACA69A3)	-0.400	0.442	-0.806	0.122	0.000	0.000	151.44	23.37	-45.75	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	21.9	10080.1.7	100
2024-1-7 15:33:42:654	WT901BLE67(D1376ACA69A3)	-0.399	0.441	-0.811	0.427	0.000	0.000	151.46	23.37	-45.75	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	21.9	10080.1.7	100
2024-1-7 15:33:42:743	WT901BLE67(D1376ACA69A3)	-0.398	0.444	-0.813	0.000	0.000	0.000	151.46	23.37	-45.76	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	21.9	10080.1.7	90
2024-1-7 15:33:42:864	WT901BLE67(D1376ACA69A3)	-0.398	0.440	-0.808	0.000	0.000	0.000	151.46	23.37	-45.76	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:42:956	WT901BLE67(D1376ACA69A3)	-0.398	0.442	-0.810	0.000	-0.061	0.000	151.45	23.38	-45.76	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:43:72	WT901BLE67(D1376ACA69A3)	-0.397	0.441	-0.809	-0.122	-0.122	0.000	151.45	23.38	-45.77	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:43:166	WT901BLE67(D1376ACA69A3)	-0.398	0.438	-0.804	0.061	-0.061	0.000	151.45	23.39	-45.77	265.458	149.892	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:43:284	WT901BLE67(D1376ACA69A3)	-0.399	0.441	-0.807	0.183	0.000	0.000	151.45	23.39	-45.77	265.967	149.825	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:43:344	WT901BLE67(D1376ACA69A3)	-0.399	0.445	-0.811	0.000	-0.061	0.000	151.46	23.40	-45.78	265.967	149.825	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:43:464	WT901BLE67(D1376ACA69A3)	-0.396	0.441	-0.805	-0.061	-0.061	0.000	151.45	23.40	-45.79	265.967	149.825	270.583	0.14630	0.89374	-0.32288	-0.27472	22.5	10080.1.7	90
2024-1-7 15:33:43:554	WT901BLE67(D1376ACA69A3)	-0.395	0.439	-0.804	0.061	0.000	0.000	151.45	23.41	-45.79	265.967	149.825	270.583	0.14587	0.89368	-0.32309	-0.27490	22.5	10080.1.7	90
2024-1-7 15:33:43:672	WT901BLE67(D1376ACA69A3)	-0.397	0.445	-0.807	0.000	0.061	0.122	151.44	23.41	-45.80	265.533	147.650	270.492	0.14587	0.89368	-0.32309	-0.27490	22.5	10080.1.7	90
2024-1-7 15:33:43:761	WT901BLE67(D1376ACA69A3)	-0.400	0.443	-0.803	0.122	-0.061	0.000	151.43	23.41	-45.80	265.533	147.650	270.492	0.14587	0.89368	-0.32309	-0.27490	22.5	10080.1.7	90
2024-1-7 15:33:43:882	WT901BLE67(D1376ACA69A3)	-0.400	0.440	-0.807	0.305	0.061	0.000	151.45	23.41	-45.80	265.533	147.650	270.492	0.14590	0.89359	-0.32315	-0.27509	22.5	10080.1.7	90
2024-1-7 15:33:43:941	WT901BLE67(D1376ACA69A3)	-0.399	0.438	-0.810	0.244	0.000	0.000	151.46	23.41	-45.81	265.533	147.650	270.492	0.14590	0.89359	-0.32315	-0.27509	22.5	10080.1.7	90
2024-1-7 15:33:44:61	WT901BLE67(D1376ACA69A3)	-0.398	0.444	-0.814	-0.061	0.000	0.000	151.48	23.41	-45.81	265.533	147.650	270.492	0.14590	0.89359	-0.32315	-0.27509	22.5	10080.1.7	90
2024-1-7 15:33:44:152	WT901BLE67(D1376ACA69A3)	-0.397	0.436	-0.804	0.061	0.000	0.000	151.48	23.41	-45.82	266.392	146.417	270.458	0.14590	0.89359	-0.32315	-0.27509	22.5	10080.1.7	90
2024-1-7 15:33:44:272	WT901BLE67(D1376ACA69A3)	-0.396	0.434	-0.808	0.305	0.000	0.000	151.48	23.41	-45.82	266.392	146.417	270.458	0.14590	0.89359	-0.32315	-0.27509	22.5	10080.1.7	90
2024-1-7 15:33:44:362	WT901BLE67(D1376ACA69A3)	-0.397	0.442	-0.813	-0.610	-0.305	-0.427	151.48	23.42	-45.82	266.392	146.417	270.458	0.14551	0.89362	-0.32343	-0.27493	22.5	10080.1.7	90
2024-1-7 15:33:44:481	WT901BLE67(D1376ACA69A3)	-0.397	0.443	-0.807	-0.305	-0.183	-0.122	151.45	23.46	-45.80	267.375	144.975	270.408	0.14551	0.89362	-0.32343	-0.27493	22.5	10080.1.7	90
2024-1-7 15:33:44:572	WT901BLE67(D1376ACA69A3)	-0.397	0.439	-0.804	0.000	-0.061	0.000	151.44	23.47	-45.81	267.375	144.975	270.408	0.14551	0.89362	-0.32343	-0.27493	22.5	10080.1.7	90
2024-1-7 15:33:44:691	WT901BLE67(D1376ACA69A3)	-0.397	0.439	-0.803	0.061	0.000	0.061	151.44	23.47	-45.81	267.375	144.975	270.408	0.14563	0.89349	-0.32312	-0.27554	22.5	10080.1.7	90
2024-1-7 15:33:44:933	WT901BLE67(D1376ACA69A3)	-0.398	0.444	-0.804	-0.061	0.000	0.061	151.44	23.47	-45.82	267.375	144.975	270.408	0.14563	0.89349	-0.32312	-0.27554	22.5	10080.1.7	90
2024-1-7 15:33:44:933	WT901BLE67(D1376ACA69A3)	-0.397	0.440	-0.806	0.000	0.000	-0.061	151.45	23.47	-45.82	267.375	144.975	270.408	0.14563	0.89349	-0.32312	-0.27554	22.5	10080.1.7	90
2024-1-7 15:33:44:962	WT901BLE67(D1376ACA69A3)	-0.399	0.437	-0.808	0.305	0.000	0.000	151.46	23.47	-45.83	267.375	144.975	270.408	0.14563	0.89349	-0.32312	-0.27554	22.5	10080.1.7	90
