时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-4 19:7:35:511	WT901BLE67(D1376ACA69A3)	0.596	0.094	0.795	-63.843	-15.930	9.827	19.11	-38.00	-117.56	242.525	209.008	272.708	0.52029	-0.15625	-0.33798	-0.76846	28.1	10080.1.7	100
2024-1-4 19:7:35:659	WT901BLE67(D1376ACA69A3)	0.461	0.312	0.916	-78.796	-16.235	-15.747	12.08	-39.58	-118.26	242.725	210.408	272.767	0.52029	-0.15625	-0.33798	-0.76846	28.1	10080.1.7	100
2024-1-4 19:7:35:722	WT901BLE67(D1376ACA69A3)	0.841	0.356	0.669	-39.917	-18.127	-2.380	7.39	-41.30	-120.05	242.725	210.408	272.767	0.52029	-0.15625	-0.33798	-0.76846	28.1	10080.1.7	100
2024-1-4 19:7:35:842	WT901BLE67(D1376ACA69A3)	0.522	0.240	0.805	0.916	-4.761	10.925	5.82	-41.51	-120.22	242.725	210.408	272.767	0.52029	-0.15625	-0.33798	-0.76846	28.1	10080.1.7	100
2024-1-4 19:7:35:932	WT901BLE67(D1376ACA69A3)	0.646	0.111	0.692	24.353	1.953	8.301	7.01	-42.09	-119.74	242.725	210.408	272.767	0.48013	-0.28296	-0.21750	-0.80124	28.1	10080.1.7	100
2024-1-4 19:7:36:54	WT901BLE67(D1376ACA69A3)	0.594	0.062	0.770	37.415	10.681	13.977	9.06	-41.40	-117.89	242.725	210.408	272.767	0.48013	-0.28296	-0.21750	-0.80124	28.1	10080.1.7	100
2024-1-4 19:7:36:148	WT901BLE67(D1376ACA69A3)	0.765	0.094	0.776	41.504	12.085	9.277	11.77	-40.45	-115.99	240.667	213.367	272.867	0.48013	-0.28296	-0.21750	-0.80124	28.1	10080.1.7	100
2024-1-4 19:7:36:262	WT901BLE67(D1376ACA69A3)	0.546	0.128	0.866	43.335	3.723	10.254	14.93	-39.62	-114.42	240.667	213.367	272.867	0.53796	-0.22174	-0.27896	-0.76385	28.1	10080.1.7	100
2024-1-4 19:7:36:323	WT901BLE67(D1376ACA69A3)	0.583	0.081	0.778	28.259	-8.057	4.822	17.90	-40.36	-113.43	240.667	213.367	272.867	0.53796	-0.22174	-0.27896	-0.76385	28.1	10080.1.7	100
2024-1-4 19:7:36:444	WT901BLE67(D1376ACA69A3)	0.600	0.204	0.792	12.573	-6.897	4.517	19.24	-41.13	-112.85	240.667	213.367	272.867	0.53796	-0.22174	-0.27896	-0.76385	28.1	10080.1.7	100
2024-1-4 19:7:36:532	WT901BLE67(D1376ACA69A3)	0.633	0.229	0.702	4.578	-13.367	1.160	20.19	-41.94	-112.93	241.300	213.558	272.875	0.53796	-0.22174	-0.27896	-0.76385	28.1	10080.1.7	100
2024-1-4 19:7:36:649	WT901BLE67(D1376ACA69A3)	0.641	0.281	0.725	-0.061	-10.925	-2.441	20.59	-42.84	-113.44	241.300	213.558	272.875	0.53796	-0.22174	-0.27896	-0.76385	28.1	10080.1.7	100
2024-1-4 19:7:36:749	WT901BLE67(D1376ACA69A3)	0.645	0.253	0.705	-10.315	-5.066	-19.165	21.20	-43.04	-114.98	241.300	213.558	272.875	0.55756	-0.20859	-0.33582	-0.72986	28.1	10080.1.7	100
2024-1-4 19:7:36:862	WT901BLE67(D1376ACA69A3)	0.703	0.270	0.645	-12.451	-3.113	-9.155	21.36	-42.75	-117.07	241.300	213.558	272.875	0.55756	-0.20859	-0.33582	-0.72986	28.1	10080.1.7	100
2024-1-4 19:7:36:923	WT901BLE67(D1376ACA69A3)	0.676	0.329	0.735	-14.404	-0.732	-8.057	20.63	-42.32	-118.04	241.050	211.183	272.783	0.55756	-0.20859	-0.33582	-0.72986	28.1	10080.1.7	100
2024-1-4 19:7:37:72	WT901BLE67(D1376ACA69A3)	0.572	0.335	0.662	-9.216	-9.460	-3.113	20.26	-42.61	-119.29	241.050	211.183	272.783	0.52017	-0.22388	-0.32227	-0.75851	28.1	10080.1.7	100
2024-1-4 19:7:37:132	WT901BLE67(D1376ACA69A3)	0.584	0.412	0.675	-1.343	2.502	10.559	19.65	-43.03	-119.18	241.050	211.183	272.783	0.52017	-0.22388	-0.32227	-0.75851	28.1	10080.1.7	100
2024-1-4 19:7:37:254	WT901BLE67(D1376ACA69A3)	0.568	0.442	0.700	17.334	10.010	38.330	18.38	-43.06	-115.82	241.050	211.183	272.783	0.52017	-0.22388	-0.32227	-0.75851	28.1	10080.1.7	100
2024-1-4 19:7:37:351	WT901BLE67(D1376ACA69A3)	0.673	0.417	0.689	28.259	10.559	45.410	17.00	-43.14	-109.96	241.117	210.250	272.750	0.52017	-0.22388	-0.32227	-0.75851	28.1	10080.1.7	100
2024-1-4 19:7:37:462	WT901BLE67(D1376ACA69A3)	0.988	0.446	0.801	44.250	4.944	51.086	16.72	-43.47	-103.62	241.117	210.250	272.750	0.52017	-0.22388	-0.32227	-0.75851	28.1	10080.1.7	100
2024-1-4 19:7:37:553	WT901BLE67(D1376ACA69A3)	0.449	0.168	0.782	49.683	-26.001	49.927	17.06	-45.73	-96.36	241.117	210.250	272.750	0.60855	-0.20517	-0.33182	-0.69092	28.1	10080.1.7	100
2024-1-4 19:7:37:670	WT901BLE67(D1376ACA69A3)	0.607	0.021	0.816	47.180	-15.503	67.139	16.63	-50.05	-88.96	241.117	210.250	272.750	0.60855	-0.20517	-0.33182	-0.69092	28.1	10080.1.7	100
2024-1-4 19:7:37:733	WT901BLE67(D1376ACA69A3)	0.594	-0.151	0.671	18.921	-17.944	40.283	13.43	-52.19	-80.88	242.767	224.967	-266.250	0.60855	-0.20517	-0.33182	-0.69092	28.1	10080.1.7	100
2024-1-4 19:7:37:853	WT901BLE67(D1376ACA69A3)	0.605	-0.066	0.668	-0.854	-10.132	6.592	10.85	-53.71	-77.10	242.767	224.967	-266.250	0.60855	-0.20517	-0.33182	-0.69092	28.1	10080.1.7	100
2024-1-4 19:7:37:951	WT901BLE67(D1376ACA69A3)	0.847	0.148	0.783	-10.010	-11.597	-54.321	13.22	-53.72	-81.09	242.767	224.967	-266.250	0.72092	-0.21317	-0.40427	-0.52087	28.1	10080.1.7	100
2024-1-4 19:7:38:63	WT901BLE67(D1376ACA69A3)	1.073	0.213	0.798	-18.188	3.296	-90.698	21.20	-51.58	-93.06	242.767	224.967	-266.250	0.72092	-0.21317	-0.40427	-0.52087	28.1	10080.1.7	100
2024-1-4 19:7:38:152	WT901BLE67(D1376ACA69A3)	0.479	0.519	0.591	-12.634	-3.418	-21.301	25.47	-48.89	-101.37	241.358	227.675	-272.692	0.72092	-0.21317	-0.40427	-0.52087	28.1	10080.1.7	100
2024-1-4 19:7:38:273	WT901BLE67(D1376ACA69A3)	0.367	0.228	0.510	10.620	-13.855	14.709	26.50	-50.63	-101.99	241.358	227.675	-272.692	0.72092	-0.21317	-0.40427	-0.52087	28.1	10080.1.7	100
2024-1-4 19:7:38:333	WT901BLE67(D1376ACA69A3)	0.139	0.156	0.543	-3.784	7.202	-2.441	26.06	-50.93	-101.01	241.358	227.675	-272.692	0.62994	-0.19296	-0.42297	-0.62201	28.1	10080.1.7	100
2024-1-4 19:7:38:482	WT901BLE67(D1376ACA69A3)	2.124	0.270	0.545	-26.489	55.054	-12.146	23.21	-46.79	-99.78	241.358	227.675	-272.692	0.62994	-0.19296	-0.42297	-0.62201	28.1	10080.1.7	100
2024-1-4 19:7:38:548	WT901BLE67(D1376ACA69A3)	0.456	0.313	1.090	-22.461	47.913	0.244	18.82	-40.55	-96.98	245.875	215.542	272.417	0.62994	-0.19296	-0.42297	-0.62201	28.1	10080.1.7	100
2024-1-4 19:7:38:659	WT901BLE67(D1376ACA69A3)	0.401	-0.100	0.636	-31.494	-21.240	-27.588	17.85	-41.60	-98.99	245.875	215.542	272.417	0.62994	-0.19296	-0.42297	-0.62201	28.1	10080.1.7	100
2024-1-4 19:7:38:753	WT901BLE67(D1376ACA69A3)	0.649	0.136	0.668	-41.077	-30.701	-57.312	18.72	-43.57	-106.69	245.875	215.542	272.417	0.64594	-0.16815	-0.33743	-0.66370	28.1	10080.1.7	100
2024-1-4 19:7:38:873	WT901BLE67(D1376ACA69A3)	0.518	0.180	0.821	-25.940	-31.372	-66.406	21.52	-43.98	-115.89	245.875	215.542	272.417	0.64594	-0.16815	-0.33743	-0.66370	28.1	10080.1.7	100
2024-1-4 19:7:38:962	WT901BLE67(D1376ACA69A3)	0.876	0.000	0.880	-29.114	-18.799	-92.346	26.66	-42.91	-127.34	246.992	218.450	-168.967	0.64594	-0.16815	-0.33743	-0.66370	28.1	10080.1.7	100
2024-1-4 19:7:39:83	WT901BLE67(D1376ACA69A3)	0.626	0.445	0.866	-43.335	-30.090	-104.675	30.42	-40.34	-138.69	246.992	218.450	-168.967	0.64594	-0.16815	-0.33743	-0.66370	28.1	10080.1.7	100
2024-1-4 19:7:39:145	WT901BLE67(D1376ACA69A3)	0.252	0.699	0.585	-58.838	-60.242	-79.529	33.94	-40.09	-152.13	246.992	218.450	-168.967	0.39932	-0.22519	-0.34766	-0.81784	28.1	10080.1.7	100
2024-1-4 19:7:39:262	WT901BLE67(D1376ACA69A3)	0.428	0.618	0.634	-40.466	-35.767	-37.537	35.62	-40.31	-162.47	246.992	218.450	-168.967	0.39932	-0.22519	-0.34766	-0.81784	28.1	10080.1.7	100
2024-1-4 19:7:39:353	WT901BLE67(D1376ACA69A3)	0.410	0.443	0.515	-34.729	-33.813	-17.456	35.49	-41.52	-167.51	256.700	193.317	272.092	0.39932	-0.22519	-0.34766	-0.81784	28.1	10080.1.7	100
2024-1-4 19:7:39:471	WT901BLE67(D1376ACA69A3)	0.247	0.487	0.713	-31.494	-24.475	10.071	33.70	-43.35	-169.72	256.700	193.317	272.092	0.39932	-0.22519	-0.34766	-0.81784	28.1	10080.1.7	100
2024-1-4 19:7:39:561	WT901BLE67(D1376ACA69A3)	0.780	0.513	0.883	-27.405	24.475	49.927	28.02	-44.13	-165.64	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:39:680	WT901BLE67(D1376ACA69A3)	1.137	0.360	0.752	-25.146	49.438	39.185	19.92	-41.17	-157.26	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:39:748	WT901BLE67(D1376ACA69A3)	0.251	0.209	0.717	-0.854	11.414	5.127	16.83	-39.62	-153.46	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:39:891	WT901BLE67(D1376ACA69A3)	0.529	0.213	0.566	4.822	-3.418	8.423	16.66	-40.39	-151.66	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:39:953	WT901BLE67(D1376ACA69A3)	0.527	0.047	0.687	12.573	1.160	-3.967	17.51	-40.25	-151.70	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:40:131	WT901BLE67(D1376ACA69A3)	0.604	0.062	0.995	-8.301	0.000	-28.564	18.97	-39.43	-153.90	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:40:162	WT901BLE67(D1376ACA69A3)	1.247	0.164	0.958	-23.132	5.981	-38.269	19.42	-37.75	-157.38	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:40:283	WT901BLE67(D1376ACA69A3)	0.323	0.474	0.675	-50.720	-29.297	-62.439	19.08	-37.39	-164.23	256.700	193.317	272.092	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:40:373	WT901BLE67(D1376ACA69A3)	0.366	0.272	0.590	-29.846	-28.137	-33.203	19.93	-39.12	-170.78	251.417	194.867	272.233	0.18713	-0.32571	-0.30222	-0.87604	28.1	10080.1.7	100
2024-1-4 19:7:40:522	WT901BLE67(D1376ACA69A3)	0.412	0.176	0.602	-42.114	-13.977	-37.903	19.71	-39.96	-176.01	251.417	194.867	272.233	0.08838	-0.33109	-0.17130	-0.92365	28.1	10080.1.7	100
2024-1-4 19:7:40:551	WT901BLE67(D1376ACA69A3)	0.595	0.225	1.017	-54.199	1.038	-31.311	18.23	-39.28	178.75	251.417	194.867	272.233	0.08838	-0.33109	-0.17130	-0.92365	28.1	10080.1.7	100
2024-1-4 19:7:40:671	WT901BLE67(D1376ACA69A3)	1.439	0.276	0.949	-76.294	17.822	-29.541	13.11	-37.19	177.20	251.417	194.867	272.233	0.08838	-0.33109	-0.17130	-0.92365	28.1	10080.1.7	100
2024-1-4 19:7:40:762	WT901BLE67(D1376ACA69A3)	0.443	0.302	0.692	-61.951	-27.649	-68.665	9.62	-36.56	169.30	263.000	182.775	271.850	0.08838	-0.33109	-0.17130	-0.92365	28.1	10080.1.7	100
2024-1-4 19:7:40:882	WT901BLE67(D1376ACA69A3)	0.458	0.096	0.658	-47.180	-32.227	-64.270	10.10	-39.52	161.06	263.000	182.775	271.850	0.08838	-0.33109	-0.17130	-0.92365	28.1	10080.1.7	100
2024-1-4 19:7:40:972	WT901BLE67(D1376ACA69A3)	0.621	-0.021	0.583	-53.772	-24.231	-89.966	12.15	-41.41	150.27	263.000	182.775	271.850	-0.11832	-0.34332	-0.02859	-0.93124	28.1	10080.1.7	100
2024-1-4 19:7:41:93	WT901BLE67(D1376ACA69A3)	0.900	0.014	0.738	-62.622	-10.315	-90.332	14.23	-40.52	137.97	263.000	182.775	271.850	-0.11832	-0.34332	-0.02859	-0.93124	28.1	10080.1.7	100
2024-1-4 19:7:41:154	WT901BLE67(D1376ACA69A3)	0.306	0.597	0.867	-59.998	-28.870	-87.585	15.14	-39.64	126.37	270.342	177.158	271.683	-0.11832	-0.34332	-0.02859	-0.93124	28.1	10080.1.7	100
2024-1-4 19:7:41:304	WT901BLE67(D1376ACA69A3)	0.411	0.705	0.668	-23.682	-26.001	-36.377	17.78	-41.35	115.59	270.342	177.158	271.683	-0.11832	-0.34332	-0.02859	-0.93124	28.1	10080.1.7	100
2024-1-4 19:7:41:361	WT901BLE67(D1376ACA69A3)	0.753	0.298	0.587	-10.864	8.057	-19.531	18.98	-41.42	112.77	270.342	177.158	271.683	-0.44971	-0.37375	0.06464	-0.80856	28.1	10080.1.7	100
2024-1-4 19:7:41:481	WT901BLE67(D1376ACA69A3)	0.442	0.400	0.738	-11.780	17.822	-18.311	19.43	-38.78	110.33	270.342	177.158	271.683	-0.44971	-0.37375	0.06464	-0.80856	28.1	10080.1.7	100
2024-1-4 19:7:41:573	WT901BLE67(D1376ACA69A3)	0.591	0.330	0.695	-5.981	14.771	-5.310	19.68	-36.96	108.31	-265.208	172.917	271.600	-0.44971	-0.37375	0.06464	-0.80856	28.1	10080.1.7	100
2024-1-4 19:7:41:693	WT901BLE67(D1376ACA69A3)	0.583	0.226	0.861	-7.813	23.560	-5.798	19.07	-35.00	108.82	-265.208	172.917	271.600	-0.44971	-0.37375	0.06464	-0.80856	28.1	10080.1.7	100
2024-1-4 19:7:41:781	WT901BLE67(D1376ACA69A3)	0.578	0.203	0.784	-17.029	8.667	-21.790	18.36	-33.08	108.00	-265.208	172.917	271.600	-0.50876	-0.32828	0.04242	-0.79465	28.1	10080.1.7	100
2024-1-4 19:7:41:905	WT901BLE67(D1376ACA69A3)	0.578	0.273	0.822	-17.273	5.615	-24.353	17.82	-31.70	105.66	-265.208	172.917	271.600	-0.50876	-0.32828	0.04242	-0.79465	28.1	10080.1.7	100
2024-1-4 19:7:41:962	WT901BLE67(D1376ACA69A3)	0.525	0.273	0.833	-13.000	-2.136	-20.813	17.57	-30.90	103.10	-265.125	176.308	271.733	-0.50876	-0.32828	0.04242	-0.79465	28.1	10080.1.7	100
2024-1-4 19:7:42:83	WT901BLE67(D1376ACA69A3)	0.540	0.236	0.787	-5.920	-6.470	-13.367	17.74	-31.00	101.02	-265.125	176.308	271.733	-0.50876	-0.32828	0.04242	-0.79465	28.1	10080.1.7	100
2024-1-4 19:7:42:173	WT901BLE67(D1376ACA69A3)	0.540	0.270	0.811	-5.310	-4.700	-11.658	17.95	-31.15	99.45	-265.125	176.308	271.733	-0.57458	-0.29852	0.05365	-0.76010	28.1	10080.1.7	100
2024-1-4 19:7:42:294	WT901BLE67(D1376ACA69A3)	0.499	0.261	0.807	-0.793	-5.005	-6.958	18.33	-31.35	98.20	-265.125	176.308	271.733	-0.57458	-0.29852	0.05365	-0.76010	28.1	10080.1.7	100
2024-1-4 19:7:42:381	WT901BLE67(D1376ACA69A3)	0.564	0.235	0.795	0.000	-0.671	-0.793	18.58	-31.57	97.70	-265.125	179.283	271.850	-0.57458	-0.29852	0.05365	-0.76010	28.1	10080.1.7	100
2024-1-4 19:7:42:503	WT901BLE67(D1376ACA69A3)	0.550	0.276	0.805	-0.183	-0.854	-0.671	18.50	-31.51	97.68	-265.125	179.283	271.850	-0.57458	-0.29852	0.05365	-0.76010	28.1	10080.1.7	100
2024-1-4 19:7:42:561	WT901BLE67(D1376ACA69A3)	0.559	0.274	0.812	4.333	-3.296	5.981	18.57	-31.81	97.92	-265.125	179.283	271.850	-0.59219	-0.30383	0.06009	-0.74380	28.1	10080.1.7	100
2024-1-4 19:7:42:719	WT901BLE67(D1376ACA69A3)	0.532	0.321	0.812	8.850	-8.728	10.986	18.87	-32.64	98.58	-265.125	179.283	271.850	-0.59219	-0.30383	0.06009	-0.74380	28.1	10080.1.7	100
2024-1-4 19:7:42:772	WT901BLE67(D1376ACA69A3)	0.508	0.279	0.788	13.184	-11.353	22.583	19.26	-34.24	100.06	-265.125	178.625	271.825	-0.59219	-0.30383	0.06009	-0.74380	28.1	10080.1.7	100
2024-1-4 19:7:42:894	WT901BLE67(D1376ACA69A3)	0.581	0.270	0.812	12.085	-5.371	32.410	18.93	-35.91	102.90	-265.125	178.625	271.825	-0.59219	-0.30383	0.06009	-0.74380	28.1	10080.1.7	100
2024-1-4 19:7:42:981	WT901BLE67(D1376ACA69A3)	0.613	0.191	0.740	7.935	-7.507	37.292	17.63	-37.51	106.77	-265.125	178.625	271.825	-0.54126	-0.33627	0.06760	-0.76764	28.1	10080.1.7	100
2024-1-4 19:7:43:104	WT901BLE67(D1376ACA69A3)	0.765	0.135	0.778	3.601	-3.479	42.297	15.17	-39.02	111.59	-265.125	178.625	271.825	-0.54126	-0.33627	0.06760	-0.76764	28.1	10080.1.7	100
2024-1-4 19:7:43:196	WT901BLE67(D1376ACA69A3)	0.636	0.104	0.692	11.963	-16.357	32.593	12.84	-40.74	116.14	-265.167	177.300	271.767	-0.54126	-0.33627	0.06760	-0.76764	28.1	10080.1.7	100
2024-1-4 19:7:43:314	WT901BLE67(D1376ACA69A3)	0.576	-0.047	0.781	21.301	-9.155	27.710	12.05	-42.53	119.98	-265.167	177.300	271.767	-0.54126	-0.33627	0.06760	-0.76764	28.1	10080.1.7	100
2024-1-4 19:7:43:371	WT901BLE67(D1376ACA69A3)	0.640	-0.054	0.681	20.569	-5.127	-2.502	12.91	-43.63	121.40	-265.167	177.300	271.767	-0.42215	-0.36551	0.09464	-0.82410	28.1	10080.1.7	100
2024-1-4 19:7:43:495	WT901BLE67(D1376ACA69A3)	0.726	-0.062	0.701	24.719	4.333	-8.728	15.30	-43.31	120.91	-265.167	177.300	271.767	-0.42215	-0.36551	0.09464	-0.82410	28.1	10080.1.7	100
2024-1-4 19:7:43:582	WT901BLE67(D1376ACA69A3)	0.868	-0.134	0.747	14.160	7.813	-8.789	17.30	-42.41	120.50	-271.625	175.358	271.650	-0.42215	-0.36551	0.09464	-0.82410	28.1	10080.1.7	100
2024-1-4 19:7:43:701	WT901BLE67(D1376ACA69A3)	0.571	0.114	0.895	-12.817	12.024	-23.193	17.84	-41.26	119.37	-271.625	175.358	271.650	-0.42215	-0.36551	0.09464	-0.82410	28.1	10080.1.7	100
2024-1-4 19:7:43:793	WT901BLE67(D1376ACA69A3)	0.555	0.647	0.694	-18.127	-12.939	-43.030	19.38	-41.57	113.84	-271.625	175.358	271.650	-0.42404	-0.37134	0.05087	-0.82440	28.1	10080.1.7	100
2024-1-4 19:7:43:914	WT901BLE67(D1376ACA69A3)	0.466	0.521	0.573	10.681	7.996	-1.892	21.19	-41.41	111.40	-271.625	175.358	271.650	-0.42404	-0.37134	0.05087	-0.82440	28.1	10080.1.7	100
2024-1-4 19:7:43:973	WT901BLE67(D1376ACA69A3)	0.444	0.195	0.581	2.319	5.981	-11.108	22.80	-40.77	110.46	-265.308	167.000	271.367	-0.42404	-0.37134	0.05087	-0.82440	28.1	10080.1.7	100
2024-1-4 19:7:44:123	WT901BLE67(D1376ACA69A3)	1.095	0.274	0.667	-13.123	21.606	18.555	21.65	-39.16	110.65	-265.308	167.000	271.367	-0.42404	-0.37134	0.05087	-0.82440	28.1	10080.1.7	100
2024-1-4 19:7:44:183	WT901BLE67(D1376ACA69A3)	0.736	0.396	0.594	-11.169	-2.136	14.954	17.63	-37.73	115.24	-265.308	167.000	271.367	-0.46780	-0.35922	0.04382	-0.80627	28.1	10080.1.7	100
2024-1-4 19:7:44:305	WT901BLE67(D1376ACA69A3)	0.451	0.110	0.767	-3.357	19.409	17.883	15.71	-37.96	117.29	-265.308	167.000	271.367	-0.46780	-0.35922	0.04382	-0.80627	28.1	10080.1.7	100
2024-1-4 19:7:44:393	WT901BLE67(D1376ACA69A3)	0.723	0.063	0.554	-13.489	1.831	-4.639	14.45	-37.86	117.62	-265.125	172.800	271.592	-0.46780	-0.35922	0.04382	-0.80627	28.1	10080.1.7	100
2024-1-4 19:7:44:514	WT901BLE67(D1376ACA69A3)	0.753	0.147	0.859	-19.348	13.306	-31.860	13.83	-36.36	116.19	-265.125	172.800	271.592	-0.46780	-0.35922	0.04382	-0.80627	28.1	10080.1.7	100
2024-1-4 19:7:44:602	WT901BLE67(D1376ACA69A3)	0.469	0.297	0.803	-14.404	-13.550	-26.855	14.24	-35.83	112.12	-265.125	172.800	271.592	-0.47443	-0.31970	0.06720	-0.81738	28.1	10080.1.7	100
2024-1-4 19:7:44:723	WT901BLE67(D1376ACA69A3)	0.457	0.250	0.773	-2.808	-13.916	-25.757	15.81	-37.10	108.64	-265.125	172.800	271.592	-0.47443	-0.31970	0.06720	-0.81738	28.1	10080.1.7	100
2024-1-4 19:7:44:784	WT901BLE67(D1376ACA69A3)	0.573	0.228	0.749	-2.625	-12.329	-20.386	17.65	-37.50	105.08	-265.125	175.725	271.708	-0.47443	-0.31970	0.06720	-0.81738	28.1	10080.1.7	100
2024-1-4 19:7:44:903	WT901BLE67(D1376ACA69A3)	0.558	0.249	0.787	-7.202	-3.357	-16.785	18.52	-37.27	102.82	-265.125	175.725	271.708	-0.47443	-0.31970	0.06720	-0.81738	28.1	10080.1.7	100
2024-1-4 19:7:44:993	WT901BLE67(D1376ACA69A3)	0.578	0.265	0.755	-12.085	-3.906	-18.188	18.82	-36.95	100.60	-265.125	175.725	271.708	-0.54871	-0.34094	0.07819	-0.75925	28.1	10080.1.7	100
2024-1-4 19:7:45:112	WT901BLE67(D1376ACA69A3)	0.609	0.253	0.773	-11.292	3.418	-11.597	18.61	-36.34	98.96	-265.125	175.725	271.708	-0.54871	-0.34094	0.07819	-0.75925	28.1	10080.1.7	100
2024-1-4 19:7:45:207	WT901BLE67(D1376ACA69A3)	0.575	0.270	0.778	-9.949	-0.549	-12.207	18.31	-35.82	97.61	-265.125	177.942	271.792	-0.54871	-0.34094	0.07819	-0.75925	28.1	10080.1.7	100
2024-1-4 19:7:45:325	WT901BLE67(D1376ACA69A3)	0.586	0.256	0.780	-6.409	-1.648	-10.071	18.35	-35.62	96.23	-265.125	177.942	271.792	-0.54871	-0.34094	0.07819	-0.75925	28.1	10080.1.7	100
2024-1-4 19:7:45:381	WT901BLE67(D1376ACA69A3)	0.571	0.248	0.785	-4.761	-3.479	-8.301	18.48	-35.61	95.11	-265.125	177.942	271.792	-0.54871	-0.34094	0.07819	-0.75925	28.1	10080.1.7	100
2024-1-4 19:7:45:533	WT901BLE67(D1376ACA69A3)	0.568	0.254	0.771	-3.296	-4.761	-7.141	18.69	-35.79	94.05	-265.125	177.942	271.792	-0.59341	-0.32581	0.08917	-0.73053	28.1	10080.1.7	100
2024-1-4 19:7:45:593	WT901BLE67(D1376ACA69A3)	0.582	0.248	0.776	-2.258	-1.709	-4.639	18.85	-35.84	93.31	-265.125	177.942	271.792	-0.59341	-0.32581	0.08917	-0.73053	28.1	10080.1.7	100
2024-1-4 19:7:45:712	WT901BLE67(D1376ACA69A3)	0.574	0.256	0.779	-2.136	-0.793	-4.395	18.91	-35.76	92.77	-265.125	180.883	271.908	-0.59341	-0.32581	0.08917	-0.73053	28.1	10080.1.7	100
2024-1-4 19:7:45:802	WT901BLE67(D1376ACA69A3)	0.580	0.260	0.772	-0.366	-1.160	-2.319	19.01	-35.76	92.38	-265.125	180.883	271.908	-0.61212	-0.32715	0.09598	-0.71341	28.1	10080.1.7	100
2024-1-4 19:7:45:922	WT901BLE67(D1376ACA69A3)	0.577	0.254	0.771	0.671	-0.122	-0.671	19.09	-35.74	92.25	-265.125	180.883	271.908	-0.61212	-0.32715	0.09598	-0.71341	28.1	10080.1.7	100
2024-1-4 19:7:46:12	WT901BLE67(D1376ACA69A3)	0.585	0.247	0.770	1.526	0.244	0.244	19.20	-35.72	92.27	-265.125	181.475	271.933	-0.61212	-0.32715	0.09598	-0.71341	28.1	10080.1.7	100
2024-1-4 19:7:46:131	WT901BLE67(D1376ACA69A3)	0.586	0.249	0.771	1.221	-0.427	0.183	19.28	-35.74	92.31	-265.125	181.475	271.933	-0.61212	-0.32715	0.09598	-0.71341	28.1	10080.1.7	100
2024-1-4 19:7:46:194	WT901BLE67(D1376ACA69A3)	0.581	0.252	0.771	1.282	-0.488	0.183	19.36	-35.78	92.34	-265.125	181.475	271.933	-0.61212	-0.32715	0.09598	-0.71341	28.1	10080.1.7	100
2024-1-4 19:7:46:313	WT901BLE67(D1376ACA69A3)	0.586	0.258	0.769	1.587	-0.366	0.488	19.45	-35.82	92.37	-265.125	181.475	271.933	-0.61270	-0.32880	0.09451	-0.71234	28.1	10080.1.7	100
2024-1-4 19:7:46:403	WT901BLE67(D1376ACA69A3)	0.604	0.261	0.769	2.747	-0.671	1.526	19.56	-35.91	92.53	-265.125	181.475	271.933	-0.61270	-0.32880	0.09451	-0.71234	28.1	10080.1.7	100
2024-1-4 19:7:46:522	WT901BLE67(D1376ACA69A3)	0.586	0.262	0.760	3.479	-1.770	1.221	19.78	-36.08	92.68	-265.125	181.058	271.917	-0.61270	-0.32880	0.09451	-0.71234	28.1	10080.1.7	100
2024-1-4 19:7:46:613	WT901BLE67(D1376ACA69A3)	0.604	0.261	0.758	3.906	-1.770	1.953	20.07	-36.32	92.77	-265.125	181.058	271.917	-0.60721	-0.33499	0.09219	-0.71448	28.1	10080.1.7	100
2024-1-4 19:7:46:732	WT901BLE67(D1376ACA69A3)	0.601	0.265	0.756	2.808	-2.258	1.526	20.28	-36.56	92.92	-265.125	181.058	271.917	-0.60721	-0.33499	0.09219	-0.71448	28.1	10080.1.7	100
2024-1-4 19:7:46:793	WT901BLE67(D1376ACA69A3)	0.587	0.272	0.742	4.028	-2.258	2.625	20.46	-36.82	93.11	-265.125	181.058	271.917	-0.60721	-0.33499	0.09219	-0.71448	28.1	10080.1.7	100
