时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-16 20:42:9:954	WT901BLE67(D1376ACA69A3)	0.733	0.384	0.546	-4.089	0.854	0.427	34.93	-48.10	-34.67	-126.375	65.983	11.725	-0.86862	-0.14520	0.45367	0.13586	24.4	10080.1.7	100
2024-1-16 20:42:10:10	WT901BLE67(D1376ACA69A3)	0.707	0.379	0.563	-7.202	0.916	-1.099	34.26	-47.98	-34.55	-126.375	65.983	11.725	-0.86862	-0.14520	0.45367	0.13586	24.4	10080.1.7	100
2024-1-16 20:42:10:132	WT901BLE67(D1376ACA69A3)	0.734	0.393	0.554	-16.602	-0.977	-0.793	33.01	-47.92	-34.74	-126.375	65.983	11.725	-0.86993	-0.13699	0.44989	0.14819	24.4	10080.1.7	100
2024-1-16 20:42:10:222	WT901BLE67(D1376ACA69A3)	0.692	0.397	0.578	-12.390	5.310	5.798	31.18	-47.76	-34.15	-126.375	65.983	11.725	-0.86993	-0.13699	0.44989	0.14819	24.4	10080.1.7	100
2024-1-16 20:42:10:342	WT901BLE67(D1376ACA69A3)	0.721	0.399	0.563	-2.136	9.949	20.874	28.88	-47.86	-31.86	-126.375	68.975	11.717	-0.86993	-0.13699	0.44989	0.14819	24.4	10080.1.7	100
2024-1-16 20:42:10:431	WT901BLE67(D1376ACA69A3)	0.706	0.322	0.578	-1.343	13.062	21.729	26.15	-47.74	-28.16	-126.375	68.975	11.717	-0.86993	-0.13699	0.44989	0.14819	24.4	10080.1.7	100
2024-1-16 20:42:10:567	WT901BLE67(D1376ACA69A3)	0.749	0.268	0.620	-2.563	14.038	20.813	23.44	-47.33	-24.80	-126.375	68.975	11.717	-0.88913	-0.10193	0.42914	0.12170	24.4	10080.1.7	100
2024-1-16 20:42:10:613	WT901BLE67(D1376ACA69A3)	0.752	0.206	0.653	-4.089	10.986	14.587	21.00	-46.79	-21.82	-126.375	68.975	11.717	-0.88913	-0.10193	0.42914	0.12170	24.4	10080.1.7	100
2024-1-16 20:42:10:732	WT901BLE67(D1376ACA69A3)	0.729	0.235	0.646	-2.869	7.507	10.925	19.05	-46.39	-19.67	-120.400	74.867	7.933	-0.88913	-0.10193	0.42914	0.12170	24.4	10080.1.7	100
2024-1-16 20:42:10:821	WT901BLE67(D1376ACA69A3)	0.746	0.187	0.659	0.427	4.089	9.521	17.81	-46.24	-17.96	-120.400	74.867	7.933	-0.88913	-0.10193	0.42914	0.12170	24.4	10080.1.7	100
2024-1-16 20:42:10:942	WT901BLE67(D1376ACA69A3)	0.759	0.172	0.661	-0.244	0.305	4.333	17.12	-46.25	-17.01	-120.400	74.867	7.933	-0.90738	-0.07944	0.40482	0.07977	24.4	10080.1.7	100
2024-1-16 20:42:11:29	WT901BLE67(D1376ACA69A3)	0.747	0.189	0.665	-2.258	-4.944	-4.456	17.08	-46.51	-17.19	-120.400	74.867	7.933	-0.90738	-0.07944	0.40482	0.07977	24.4	10080.1.7	100
2024-1-16 20:42:11:151	WT901BLE67(D1376ACA69A3)	0.754	0.214	0.650	2.869	-10.925	-8.789	18.09	-47.16	-18.54	-117.917	76.900	7.617	-0.90738	-0.07944	0.40482	0.07977	24.4	10080.1.7	100
2024-1-16 20:42:11:240	WT901BLE67(D1376ACA69A3)	0.729	0.213	0.643	4.089	-13.184	-12.268	19.98	-47.93	-20.58	-117.917	76.900	7.617	-0.90738	-0.07944	0.40482	0.07977	24.4	10080.1.7	100
2024-1-16 20:42:11:364	WT901BLE67(D1376ACA69A3)	0.697	0.211	0.621	-5.127	-16.296	-19.836	22.23	-48.76	-23.49	-117.917	76.900	7.617	-0.89514	-0.08725	0.42639	0.09598	24.4	10080.1.7	100
2024-1-16 20:42:11:423	WT901BLE67(D1376ACA69A3)	0.636	0.378	0.578	-14.404	-15.076	-26.855	24.39	-49.21	-27.85	-117.917	76.900	7.617	-0.89514	-0.08725	0.42639	0.09598	24.4	10080.1.7	100
2024-1-16 20:42:11:542	WT901BLE67(D1376ACA69A3)	0.689	0.413	0.584	-8.789	-1.404	-7.019	25.57	-49.13	-30.85	-124.333	73.450	10.642	-0.89514	-0.08725	0.42639	0.09598	24.4	10080.1.7	100
2024-1-16 20:42:11:632	WT901BLE67(D1376ACA69A3)	0.650	0.418	0.570	0.000	4.883	15.564	24.83	-48.86	-30.43	-124.333	73.450	10.642	-0.89514	-0.08725	0.42639	0.09598	24.4	10080.1.7	100
2024-1-16 20:42:11:769	WT901BLE67(D1376ACA69A3)	0.704	0.392	0.573	1.953	8.911	28.320	22.67	-48.96	-27.17	-124.333	73.450	10.642	-0.88275	-0.08157	0.43991	0.14294	24.4	10080.1.7	100
2024-1-16 20:42:11:841	WT901BLE67(D1376ACA69A3)	1.011	0.411	0.601	1.709	14.160	34.363	19.36	-48.82	-22.35	-124.333	73.450	10.642	-0.88275	-0.08157	0.43991	0.14294	24.4	10080.1.7	100
2024-1-16 20:42:11:959	WT901BLE67(D1376ACA69A3)	0.714	0.250	0.651	16.418	13.428	55.786	15.21	-48.47	-15.76	-121.900	75.675	9.725	-0.88275	-0.08157	0.43991	0.14294	24.4	10080.1.7	100
2024-1-16 20:42:12:21	WT901BLE67(D1376ACA69A3)	0.622	0.049	0.693	33.569	5.127	63.782	11.96	-49.78	-8.49	-121.900	75.675	9.725	-0.88275	-0.08157	0.43991	0.14294	24.4	10080.1.7	100
2024-1-16 20:42:12:141	WT901BLE67(D1376ACA69A3)	0.704	-0.132	0.645	34.058	11.780	66.223	7.65	-50.04	1.88	-121.900	75.675	9.725	-0.90353	-0.06546	0.42328	-0.00931	24.4	10080.1.7	100
2024-1-16 20:42:12:232	WT901BLE67(D1376ACA69A3)	0.770	-0.089	0.716	21.118	11.353	44.373	3.29	-49.13	11.06	-121.900	75.675	9.725	-0.90353	-0.06546	0.42328	-0.00931	24.4	10080.1.7	100
2024-1-16 20:42:12:373	WT901BLE67(D1376ACA69A3)	0.695	-0.014	0.676	28.870	3.296	45.044	0.60	-48.42	17.50	-106.900	76.475	2.375	-0.90353	-0.06546	0.42328	-0.00931	24.4	10080.1.7	100
2024-1-16 20:42:12:474	WT901BLE67(D1376ACA69A3)	0.749	-0.104	0.709	32.166	0.671	45.593	-1.67	-48.13	24.91	-106.900	76.475	2.375	-0.90353	-0.06546	0.42328	-0.00931	24.4	10080.1.7	100
2024-1-16 20:42:12:569	WT901BLE67(D1376ACA69A3)	0.764	-0.134	0.695	26.184	-3.418	31.372	-3.03	-48.02	30.67	-106.900	76.475	2.375	-0.88943	-0.07797	0.39993	-0.20688	24.4	10080.1.7	100
2024-1-16 20:42:12:672	WT901BLE67(D1376ACA69A3)	0.724	-0.153	0.681	15.625	-12.146	16.785	-3.90	-48.58	34.70	-106.900	76.475	2.375	-0.88943	-0.07797	0.39993	-0.20688	24.4	10080.1.7	100
2024-1-16 20:42:12:772	WT901BLE67(D1376ACA69A3)	0.769	-0.067	0.650	7.935	-15.320	-1.709	-3.87	-49.97	35.90	-100.708	70.867	-2.250	-0.88943	-0.07797	0.39993	-0.20688	24.4	10080.1.7	100
2024-1-16 20:42:12:832	WT901BLE67(D1376ACA69A3)	0.726	-0.097	0.613	13.184	-15.930	7.019	-3.36	-51.43	36.60	-100.708	70.867	-2.250	-0.88943	-0.07797	0.39993	-0.20688	24.4	10080.1.7	100
2024-1-16 20:42:12:970	WT901BLE67(D1376ACA69A3)	0.688	-0.111	0.622	4.089	-11.597	1.953	-3.44	-52.77	37.73	-100.708	70.867	-2.250	-0.85440	-0.11588	0.42529	-0.27493	24.4	10080.1.7	100
2024-1-16 20:42:13:42	WT901BLE67(D1376ACA69A3)	0.718	0.005	0.608	10.132	0.000	-1.648	-3.04	-53.23	37.80	-100.708	70.867	-2.250	-0.85440	-0.11588	0.42529	-0.27493	24.4	10080.1.7	100
2024-1-16 20:42:13:172	WT901BLE67(D1376ACA69A3)	0.854	-0.088	0.629	17.761	11.169	-8.667	-0.85	-52.42	37.06	-104.833	67.417	-1.908	-0.85440	-0.11588	0.42529	-0.27493	24.4	10080.1.7	100
2024-1-16 20:42:13:273	WT901BLE67(D1376ACA69A3)	0.751	-0.099	0.631	-0.305	14.160	-30.884	2.22	-50.75	34.23	-104.833	67.417	-1.908	-0.85440	-0.11588	0.42529	-0.27493	24.4	10080.1.7	100
2024-1-16 20:42:13:371	WT901BLE67(D1376ACA69A3)	0.902	0.076	0.597	-9.583	2.991	-47.974	6.06	-49.81	28.30	-104.833	67.417	-1.908	-0.86572	-0.14502	0.39981	-0.26367	24.4	10080.1.7	100
2024-1-16 20:42:13:433	WT901BLE67(D1376ACA69A3)	0.686	0.143	0.542	-15.869	-13.672	-54.260	10.53	-49.38	20.52	-104.833	67.417	-1.908	-0.86572	-0.14502	0.39981	-0.26367	24.4	10080.1.7	100
2024-1-16 20:42:13:572	WT901BLE67(D1376ACA69A3)	0.560	0.332	0.775	-11.047	-2.136	-43.518	15.33	-49.82	12.76	-106.292	62.883	-3.100	-0.86572	-0.14502	0.39981	-0.26367	24.4	10080.1.7	100
2024-1-16 20:42:13:642	WT901BLE67(D1376ACA69A3)	0.662	0.324	0.660	-4.028	3.479	-8.240	17.84	-49.16	8.24	-106.292	62.883	-3.100	-0.86572	-0.14502	0.39981	-0.26367	24.4	10080.1.7	100
2024-1-16 20:42:13:771	WT901BLE67(D1376ACA69A3)	0.745	0.332	0.637	3.296	16.113	12.695	17.37	-47.87	8.84	-106.292	62.883	-3.100	-0.89413	-0.16953	0.39420	-0.12769	24.4	10080.1.7	100
2024-1-16 20:42:13:872	WT901BLE67(D1376ACA69A3)	0.720	0.327	0.683	5.798	11.475	18.921	15.81	-46.86	11.78	-106.292	62.883	-3.100	-0.89413	-0.16953	0.39420	-0.12769	24.4	10080.1.7	100
2024-1-16 20:42:13:973	WT901BLE67(D1376ACA69A3)	0.713	0.297	0.668	4.333	6.531	16.174	14.64	-46.46	14.36	-106.292	62.883	-3.100	-0.89413	-0.16953	0.39420	-0.12769	24.4	10080.1.7	100
2024-1-16 20:42:14:123	WT901BLE67(D1376ACA69A3)	0.780	0.146	0.645	5.554	0.610	18.677	13.62	-46.55	16.85	-104.642	62.950	-2.433	-0.89413	-0.16953	0.39420	-0.12769	24.4	10080.1.7	100
2024-1-16 20:42:14:183	WT901BLE67(D1376ACA69A3)	0.888	0.139	0.685	1.099	2.075	20.325	11.99	-46.79	19.41	-104.642	62.950	-2.433	-0.89328	-0.16257	0.37299	-0.19077	24.4	10080.1.7	100
2024-1-16 20:42:14:243	WT901BLE67(D1376ACA69A3)	0.629	0.039	0.625	9.705	-16.602	24.170	10.46	-47.92	21.97	-104.642	62.950	-2.433	-0.89328	-0.16257	0.37299	-0.19077	24.4	10080.1.7	100
2024-1-16 20:42:14:372	WT901BLE67(D1376ACA69A3)	0.534	-0.140	0.713	7.874	-2.441	22.095	8.75	-49.60	25.77	-104.642	62.950	-2.433	-0.89328	-0.16257	0.37299	-0.19077	24.4	10080.1.7	100
2024-1-16 20:42:14:474	WT901BLE67(D1376ACA69A3)	1.065	-0.044	0.653	-2.075	10.803	1.221	7.05	-49.19	28.04	-104.592	61.592	-4.808	-0.89328	-0.16257	0.37299	-0.19077	24.4	10080.1.7	100
2024-1-16 20:42:14:573	WT901BLE67(D1376ACA69A3)	0.578	0.109	0.772	-12.817	16.113	-19.592	6.94	-47.26	27.12	-104.592	61.592	-4.808	-0.89328	-0.16257	0.37299	-0.19077	24.4	10080.1.7	100
2024-1-16 20:42:14:675	WT901BLE67(D1376ACA69A3)	0.755	0.064	0.625	9.949	-0.366	6.165	7.53	-47.61	26.85	-104.592	61.592	-4.808	-0.87946	-0.15039	0.38058	-0.24283	24.4	10080.1.7	100
2024-1-16 20:42:14:784	WT901BLE67(D1376ACA69A3)	0.787	0.100	0.687	4.456	-5.127	-0.549	7.96	-47.74	27.04	-104.592	61.592	-4.808	-0.87946	-0.15039	0.38058	-0.24283	24.4	10080.1.7	100
2024-1-16 20:42:14:843	WT901BLE67(D1376ACA69A3)	0.748	0.130	0.647	11.658	-8.911	7.324	8.37	-48.46	27.53	-102.933	61.275	-5.225	-0.87946	-0.15039	0.38058	-0.24283	24.4	10080.1.7	100
2024-1-16 20:42:14:970	WT901BLE67(D1376ACA69A3)	0.732	0.136	0.657	20.142	-8.972	15.686	9.00	-49.57	28.79	-102.933	61.275	-5.225	-0.87946	-0.15039	0.38058	-0.24283	24.4	10080.1.7	100
2024-1-16 20:42:15:71	WT901BLE67(D1376ACA69A3)	0.778	0.055	0.634	20.203	-5.920	17.334	9.17	-50.59	31.46	-102.933	61.275	-5.225	-0.87027	-0.17047	0.38617	-0.25360	24.4	10080.1.7	100
2024-1-16 20:42:15:177	WT901BLE67(D1376ACA69A3)	0.782	0.059	0.622	8.484	-3.723	7.019	9.16	-51.15	33.18	-102.933	61.275	-5.225	-0.87027	-0.17047	0.38617	-0.25360	24.4	10080.1.7	100
2024-1-16 20:42:15:259	WT901BLE67(D1376ACA69A3)	0.783	0.089	0.608	2.808	-5.005	2.319	9.20	-51.65	33.74	-104.992	56.758	-5.317	-0.87027	-0.17047	0.38617	-0.25360	24.4	10080.1.7	100
2024-1-16 20:42:15:383	WT901BLE67(D1376ACA69A3)	0.789	0.075	0.595	-2.258	-5.554	-1.038	9.18	-52.17	33.74	-104.992	56.758	-5.317	-0.87027	-0.17047	0.38617	-0.25360	24.4	10080.1.7	100
2024-1-16 20:42:15:475	WT901BLE67(D1376ACA69A3)	0.707	0.124	0.636	-7.996	-3.052	-7.996	9.17	-52.42	32.93	-104.992	56.758	-5.317	-0.84695	-0.19604	0.39700	-0.29416	24.4	10080.1.7	100
2024-1-16 20:42:15:589	WT901BLE67(D1376ACA69A3)	0.788	0.175	0.583	2.441	4.456	-5.127	9.87	-52.20	31.73	-104.992	56.758	-5.317	-0.84695	-0.19604	0.39700	-0.29416	24.4	10080.1.7	100
2024-1-16 20:42:15:674	WT901BLE67(D1376ACA69A3)	0.813	0.071	0.615	-2.014	8.179	-8.667	10.67	-51.23	30.92	-106.400	56.642	-4.592	-0.84695	-0.19604	0.39700	-0.29416	24.4	10080.1.7	100
2024-1-16 20:42:15:774	WT901BLE67(D1376ACA69A3)	0.791	0.090	0.627	-12.390	6.714	-12.268	10.96	-50.25	29.40	-106.400	56.642	-4.592	-0.84695	-0.19604	0.39700	-0.29416	24.4	10080.1.7	100
2024-1-16 20:42:15:872	WT901BLE67(D1376ACA69A3)	0.755	0.110	0.636	-15.625	2.625	-15.320	11.04	-49.66	27.48	-106.400	56.642	-4.592	-0.86032	-0.19196	0.38739	-0.26978	24.4	10080.1.7	100
2024-1-16 20:42:15:985	WT901BLE67(D1376ACA69A3)	0.645	0.179	0.716	-14.832	-0.732	-13.489	11.27	-49.55	25.23	-106.400	56.642	-4.592	-0.86032	-0.19196	0.38739	-0.26978	24.4	10080.1.7	100
2024-1-16 20:42:16:76	WT901BLE67(D1376ACA69A3)	0.776	0.199	0.464	-3.723	-7.263	-8.545	11.51	-49.87	23.73	-105.650	57.858	-5.500	-0.86032	-0.19196	0.38739	-0.26978	24.4	10080.1.7	100
2024-1-16 20:42:16:192	WT901BLE67(D1376ACA69A3)	0.828	0.129	0.666	3.601	-8.606	-2.686	12.32	-50.22	22.84	-105.650	57.858	-5.500	-0.86032	-0.19196	0.38739	-0.26978	24.4	10080.1.7	100
2024-1-16 20:42:16:269	WT901BLE67(D1376ACA69A3)	0.967	0.132	0.620	-5.737	-23.926	-2.747	12.58	-51.88	22.02	-105.650	57.858	-5.500	-0.87424	-0.17703	0.39279	-0.22354	24.4	10080.1.7	100
2024-1-16 20:42:16:372	WT901BLE67(D1376ACA69A3)	0.473	0.185	0.517	1.465	-35.156	-0.488	13.23	-54.66	21.08	-105.650	57.858	-5.500	-0.87424	-0.17703	0.39279	-0.22354	24.4	10080.1.7	100
2024-1-16 20:42:16:460	WT901BLE67(D1376ACA69A3)	0.499	-0.040	0.273	11.902	-65.186	6.042	15.94	-60.24	19.07	-110.000	58.742	-3.642	-0.87424	-0.17703	0.39279	-0.22354	24.4	10080.1.7	100
2024-1-16 20:42:16:610	WT901BLE67(D1376ACA69A3)	1.093	0.076	0.331	2.625	-42.053	-8.301	19.39	-64.39	15.25	-110.000	58.742	-3.642	-0.81610	-0.20993	0.49948	-0.20071	24.4	10080.1.7	100
2024-1-16 20:42:16:673	WT901BLE67(D1376ACA69A3)	1.373	0.175	0.523	-5.127	-15.137	-13.672	22.19	-65.67	11.80	-110.000	58.742	-3.642	-0.81610	-0.20993	0.49948	-0.20071	24.4	10080.1.7	100
2024-1-16 20:42:16:791	WT901BLE67(D1376ACA69A3)	1.674	0.282	0.749	-20.142	22.583	-14.465	24.16	-65.03	8.18	-110.000	58.742	-3.642	-0.81610	-0.20993	0.49948	-0.20071	24.4	10080.1.7	100
2024-1-16 20:42:16:882	WT901BLE67(D1376ACA69A3)	1.468	0.374	0.961	-18.250	85.938	0.122	19.17	-59.74	11.56	-125.058	57.525	3.925	-0.81610	-0.20993	0.49948	-0.20071	24.4	10080.1.7	100
2024-1-16 20:42:17:19	WT901BLE67(D1376ACA69A3)	0.062	0.337	0.653	-8.423	66.101	5.371	14.60	-52.99	15.40	-125.058	57.525	3.925	-0.86646	-0.17590	0.43393	-0.17291	24.4	10080.1.7	100
2024-1-16 20:42:17:76	WT901BLE67(D1376ACA69A3)	0.050	0.024	-0.328	17.883	-202.209	-44.189	18.01	-57.31	13.33	-125.058	57.525	3.925	-0.86646	-0.17590	0.43393	-0.17291	24.4	10080.1.7	100
2024-1-16 20:42:17:179	WT901BLE67(D1376ACA69A3)	-0.246	-0.029	0.065	-35.522	-88.501	-53.406	80.63	-73.58	-49.37	-125.058	57.525	3.925	-0.86646	-0.17590	0.43393	-0.17291	24.4	10080.1.7	100
2024-1-16 20:42:17:274	WT901BLE67(D1376ACA69A3)	1.219	-0.263	0.208	49.744	316.528	34.363	24.35	-60.60	0.56	-136.525	48.042	81.517	-0.86646	-0.17590	0.43393	-0.17291	24.4	10080.1.7	100
2024-1-16 20:42:17:390	WT901BLE67(D1376ACA69A3)	1.400	0.041	1.659	-68.481	566.772	-93.506	27.41	-57.28	-0.75	-136.525	48.042	81.517	-0.86646	-0.17590	0.43393	-0.17291	24.4	10080.1.7	100
2024-1-16 20:42:17:478	WT901BLE67(D1376ACA69A3)	1.020	-0.117	-0.188	4.822	-118.530	27.893	2.73	-68.86	26.39	-136.525	48.042	81.517	-0.84018	-0.20831	0.48889	-0.10770	24.4	10080.1.7	100
2024-1-16 20:42:17:599	WT901BLE67(D1376ACA69A3)	1.496	0.077	0.461	-8.911	28.320	-82.031	2.32	-74.18	25.25	-136.525	48.042	81.517	-0.84018	-0.20831	0.48889	-0.10770	24.4	10080.1.7	100
2024-1-16 20:42:17:671	WT901BLE67(D1376ACA69A3)	1.288	-0.005	0.795	-7.996	70.129	1.404	8.36	-69.55	18.19	-123.600	91.900	10.333	-0.84018	-0.20831	0.48889	-0.10770	24.4	10080.1.7	100
2024-1-16 20:42:17:778	WT901BLE67(D1376ACA69A3)	0.125	0.093	0.536	-4.578	89.478	4.028	5.02	-61.55	20.93	-123.600	91.900	10.333	-0.84018	-0.20831	0.48889	-0.10770	24.4	10080.1.7	100
2024-1-16 20:42:17:868	WT901BLE67(D1376ACA69A3)	0.038	0.045	-0.192	1.038	-15.564	-40.466	5.32	-57.42	20.52	-123.600	91.900	10.333	-0.83206	-0.13370	0.50879	-0.17557	24.4	10080.1.7	100
2024-1-16 20:42:17:989	WT901BLE67(D1376ACA69A3)	0.230	-0.050	-0.091	-20.081	-5.615	4.395	28.58	-69.52	-5.61	-123.600	91.900	10.333	-0.83206	-0.13370	0.50879	-0.17557	24.4	10080.1.7	100
2024-1-16 20:42:18:78	WT901BLE67(D1376ACA69A3)	0.250	0.056	0.117	-6.470	186.707	-7.202	16.18	-64.66	6.40	-149.967	66.975	40.583	-0.83206	-0.13370	0.50879	-0.17557	24.4	10080.1.7	100
2024-1-16 20:42:18:203	WT901BLE67(D1376ACA69A3)	1.004	-0.333	2.707	-80.383	-135.559	-81.726	21.41	-60.60	0.72	-149.967	66.975	40.583	-0.83206	-0.13370	0.50879	-0.17557	24.4	10080.1.7	100
2024-1-16 20:42:18:290	WT901BLE67(D1376ACA69A3)	0.610	0.015	1.023	12.634	43.945	40.222	25.08	-64.39	-4.72	-149.967	66.975	40.583	-0.84985	-0.16403	0.48962	-0.10474	24.4	10080.1.7	100
2024-1-16 20:42:18:410	WT901BLE67(D1376ACA69A3)	0.215	0.195	-0.119	9.827	-9.460	0.000	26.01	-65.76	-5.22	-149.967	66.975	40.583	-0.84985	-0.16403	0.48962	-0.10474	24.4	10080.1.7	100
2024-1-16 20:42:18:472	WT901BLE67(D1376ACA69A3)	1.410	-0.012	0.180	2.441	18.311	3.723	26.80	-66.12	-4.53	-149.950	66.400	-8.658	-0.84985	-0.16403	0.48962	-0.10474	24.4	10080.1.7	100
2024-1-16 20:42:18:592	WT901BLE67(D1376ACA69A3)	1.507	0.438	1.945	-33.813	83.496	-14.587	24.85	-63.26	-3.66	-149.950	66.400	-8.658	-0.84985	-0.16403	0.48962	-0.10474	24.4	10080.1.7	100
2024-1-16 20:42:18:684	WT901BLE67(D1376ACA69A3)	0.240	0.240	1.340	-36.377	73.792	-11.047	19.00	-56.11	0.62	-149.950	66.400	-8.658	-0.82883	-0.17020	0.52563	-0.08749	24.4	10080.1.7	100
2024-1-16 20:42:18:803	WT901BLE67(D1376ACA69A3)	0.078	0.161	-0.133	12.573	-61.035	-37.903	17.70	-53.49	1.37	-149.950	66.400	-8.658	-0.82883	-0.17020	0.52563	-0.08749	24.4	10080.1.7	100
2024-1-16 20:42:18:892	WT901BLE67(D1376ACA69A3)	-0.091	0.029	0.159	-69.580	-18.066	-13.977	72.21	-69.76	-49.83	-144.267	67.650	-16.942	-0.82883	-0.17020	0.52563	-0.08749	24.4	10080.1.7	100
2024-1-16 20:42:19:9	WT901BLE67(D1376ACA69A3)	3.545	-0.289	0.241	153.503	286.743	24.963	34.83	-61.01	-21.59	-144.267	67.650	-16.942	-0.82883	-0.17020	0.52563	-0.08749	24.4	10080.1.7	100
2024-1-16 20:42:19:72	WT901BLE67(D1376ACA69A3)	1.681	0.647	1.674	26.184	84.412	753.906	22.99	-59.05	-3.93	-144.267	67.650	-16.942	-0.83594	-0.16257	0.52405	0.00473	24.4	10080.1.7	100
2024-1-16 20:42:19:189	WT901BLE67(D1376ACA69A3)	0.639	0.282	-0.292	41.992	-85.388	-122.559	-1.64	-63.12	21.92	-144.267	67.650	-16.942	-0.83594	-0.16257	0.52405	0.00473	24.4	10080.1.7	100
2024-1-16 20:42:19:281	WT901BLE67(D1376ACA69A3)	1.096	0.074	-0.041	23.315	-20.264	-136.536	2.16	-58.07	18.42	-94.167	102.758	22.492	-0.83594	-0.16257	0.52405	0.00473	24.4	10080.1.7	100
2024-1-16 20:42:19:445	WT901BLE67(D1376ACA69A3)	0.316	0.112	0.983	24.109	-7.813	6.409	8.86	-55.27	12.69	-94.167	102.758	22.492	-0.83594	-0.16257	0.52405	0.00473	24.4	10080.1.7	100
2024-1-16 20:42:19:490	WT901BLE67(D1376ACA69A3)	0.885	0.052	0.563	31.311	-30.945	23.804	9.59	-57.84	15.31	-94.167	102.758	22.492	-0.86676	-0.13037	0.45895	-0.14487	24.4	10080.1.7	100
2024-1-16 20:42:19:613	WT901BLE67(D1376ACA69A3)	1.168	-0.237	0.859	25.391	23.682	6.531	10.17	-57.03	17.79	-94.167	102.758	22.492	-0.86676	-0.13037	0.45895	-0.14487	24.4	10080.1.7	100
2024-1-16 20:42:19:702	WT901BLE67(D1376ACA69A3)	0.956	0.568	0.509	20.935	-65.918	-6.042	11.98	-58.47	16.16	-105.467	81.533	6.133	-0.86676	-0.13037	0.45895	-0.14487	24.4	10080.1.7	100
2024-1-16 20:42:19:823	WT901BLE67(D1376ACA69A3)	0.859	0.054	0.502	46.143	-65.857	8.118	19.09	-65.67	13.43	-105.467	81.533	6.133	-0.86676	-0.13037	0.45895	-0.14487	24.4	10080.1.7	100
2024-1-16 20:42:19:882	WT901BLE67(D1376ACA69A3)	0.858	0.082	0.408	32.349	-86.792	-2.014	32.18	-73.03	3.63	-105.467	81.533	6.133	-0.86676	-0.13037	0.45895	-0.14487	24.4	10080.1.7	100
2024-1-16 20:42:20:3	WT901BLE67(D1376ACA69A3)	0.873	0.188	0.292	20.996	-76.172	-2.136	56.81	-78.49	-19.27	-105.467	81.533	6.133	-0.79752	-0.21542	0.53046	-0.18994	24.4	10080.1.7	100
2024-1-16 20:42:20:93	WT901BLE67(D1376ACA69A3)	0.813	0.139	0.171	11.475	-60.974	3.113	91.01	-80.39	-52.20	-125.333	71.825	22.433	-0.79752	-0.21542	0.53046	-0.18994	24.4	10080.1.7	100
2024-1-16 20:42:20:211	WT901BLE67(D1376ACA69A3)	1.029	0.259	0.131	5.432	-38.574	9.521	116.40	-80.06	-77.19	-125.333	71.825	22.433	-0.79752	-0.21542	0.53046	-0.18994	24.4	10080.1.7	100
2024-1-16 20:42:20:301	WT901BLE67(D1376ACA69A3)	1.037	0.176	-0.142	-7.690	-33.875	4.822	131.87	-79.83	-91.82	-125.333	71.825	22.433	-0.64911	-0.29791	0.67538	-0.18341	24.4	10080.1.7	100
2024-1-16 20:42:20:423	WT901BLE67(D1376ACA69A3)	0.931	0.141	-0.163	10.864	-17.212	22.583	144.51	-79.40	-104.31	-125.333	71.825	22.433	-0.64911	-0.29791	0.67538	-0.18341	24.4	10080.1.7	100
2024-1-16 20:42:20:483	WT901BLE67(D1376ACA69A3)	0.958	0.111	-0.164	7.568	-47.729	14.709	158.31	-78.44	-117.68	-125.333	71.825	22.433	-0.64911	-0.29791	0.67538	-0.18341	24.4	10080.1.7	100
2024-1-16 20:42:20:602	WT901BLE67(D1376ACA69A3)	0.987	0.097	-0.209	14.221	-10.132	17.883	169.24	-76.21	-127.82	-141.908	79.558	44.933	-0.64911	-0.29791	0.67538	-0.18341	24.4	10080.1.7	100
2024-1-16 20:42:20:693	WT901BLE67(D1376ACA69A3)	0.948	0.012	-0.247	13.123	-29.907	12.634	176.97	-74.82	-134.42	-141.908	79.558	44.933	-0.64911	-0.29791	0.67538	-0.18341	24.4	10080.1.7	100
2024-1-16 20:42:20:813	WT901BLE67(D1376ACA69A3)	0.942	-0.026	-0.236	6.592	-21.912	4.822	-179.23	-73.84	-137.36	-141.908	79.558	44.933	-0.57938	-0.29184	0.73145	-0.20984	24.4	10080.1.7	100
2024-1-16 20:42:20:902	WT901BLE67(D1376ACA69A3)	0.965	-0.035	-0.254	4.700	-2.747	1.770	-178.05	-72.68	-137.96	-150.758	78.133	49.808	-0.57938	-0.29184	0.73145	-0.20984	24.4	10080.1.7	100
2024-1-16 20:42:21:23	WT901BLE67(D1376ACA69A3)	0.974	-0.025	-0.288	-2.075	2.991	-1.221	-178.21	-71.86	-137.70	-150.758	78.133	49.808	-0.57938	-0.29184	0.73145	-0.20984	24.4	10080.1.7	100
2024-1-16 20:42:21:111	WT901BLE67(D1376ACA69A3)	0.945	0.029	-0.306	-3.479	-0.977	0.427	-178.71	-71.33	-137.51	-150.758	78.133	49.808	-0.54086	-0.30081	0.75357	-0.22134	24.4	10080.1.7	100
