acc_X(g),acc_Y(g),acc_Z(g),ang_X(g),ang_Y(g),ang_Z(g),Time,Cluster
-0.652,-0.244,0.714,0.427,0.854,-1.099,2024-01-16 21:16:31.582,1
-0.652,-0.244,0.714,0.427,0.854,-1.099,2024-01-16 21:16:31.583,1
-0.657,-0.245,0.709,0.427,0.427,-0.854,2024-01-16 21:16:31.653,1
-0.657,-0.245,0.709,0.427,0.427,-0.854,2024-01-16 21:16:31.653,1
-0.66,-0.243,0.712,0.488,-0.061,-0.488,2024-01-16 21:16:31.801,1
-0.66,-0.243,0.712,0.488,-0.061,-0.488,2024-01-16 21:16:31.801,1
-0.635,-0.24,0.714,1.282,-0.122,-1.16,2024-01-16 21:16:31.831,1
-0.635,-0.24,0.714,1.282,-0.122,-1.16,2024-01-16 21:16:31.831,1
-0.655,-0.243,0.714,1.343,-0.854,-1.038,2024-01-16 21:16:31.951,1
-0.655,-0.243,0.714,1.343,-0.854,-1.038,2024-01-16 21:16:31.952,1
-0.649,-0.246,0.717,1.709,-0.916,-1.404,2024-01-16 21:16:32.740,1
-0.649,-0.246,0.717,1.709,-0.916,-1.404,2024-01-16 21:16:32.750,1
-0.65,-0.25,0.718,1.16,-0.732,-1.343,2024-01-16 21:16:32.191,1
-0.65,-0.25,0.718,1.16,-0.732,-1.343,2024-01-16 21:16:32.191,1
-0.651,-0.25,0.722,-0.122,-0.549,-0.671,2024-01-16 21:16:32.286,1
-0.651,-0.25,0.722,-0.122,-0.549,-0.671,2024-01-16 21:16:32.286,1
-0.633,-0.247,0.723,-0.549,-0.244,-0.122,2024-01-16 21:16:32.401,1
-0.633,-0.247,0.723,-0.549,-0.244,-0.122,2024-01-16 21:16:32.401,1
-0.649,-0.244,0.717,-0.916,-0.549,0.793,2024-01-16 21:16:32.492,1
-0.649,-0.244,0.717,-0.916,-0.549,0.793,2024-01-16 21:16:32.492,1
-0.655,-0.244,0.724,-0.793,-0.305,1.282,2024-01-16 21:16:32.583,1
-0.655,-0.244,0.724,-0.793,-0.305,1.282,2024-01-16 21:16:32.583,1
-0.65,-0.244,0.716,-0.366,0.122,1.038,2024-01-16 21:16:32.641,1
-0.65,-0.244,0.716,-0.366,0.122,1.038,2024-01-16 21:16:32.641,1
-0.652,-0.241,0.718,-0.122,0.305,0.183,2024-01-16 21:16:32.791,1
-0.652,-0.241,0.718,-0.122,0.305,0.183,2024-01-16 21:16:32.791,1
-0.645,-0.238,0.722,0.61,0.732,-0.366,2024-01-16 21:16:33.300,1
-0.645,-0.238,0.722,0.61,0.732,-0.366,2024-01-16 21:16:33.300,1
-0.653,-0.236,0.715,0.122,0.0,-0.305,2024-01-16 21:16:33.101,1
-0.653,-0.236,0.715,0.122,0.0,-0.305,2024-01-16 21:16:33.101,1
-0.656,-0.248,0.72,0.671,0.244,-0.427,2024-01-16 21:16:33.101,1
-0.656,-0.248,0.72,0.671,0.244,-0.427,2024-01-16 21:16:33.102,1
-0.652,-0.242,0.719,-0.122,0.366,0.0,2024-01-16 21:16:33.181,1
-0.652,-0.242,0.719,-0.122,0.366,0.0,2024-01-16 21:16:33.181,1
-0.664,-0.245,0.715,-0.488,0.305,0.122,2024-01-16 21:16:33.278,1
-0.664,-0.245,0.715,-0.488,0.305,0.122,2024-01-16 21:16:33.279,1
-0.652,-0.249,0.722,0.366,0.977,0.061,2024-01-16 21:16:33.385,1
-0.652,-0.249,0.722,0.366,0.977,0.061,2024-01-16 21:16:33.386,1
-0.649,-0.241,0.722,-0.305,0.732,0.0,2024-01-16 21:16:33.481,1
-0.649,-0.241,0.722,-0.305,0.732,0.0,2024-01-16 21:16:33.481,1
-0.652,-0.249,0.713,0.0,0.793,-0.244,2024-01-16 21:16:33.601,1
-0.652,-0.249,0.713,0.0,0.793,-0.244,2024-01-16 21:16:33.601,1
-0.655,-0.249,0.714,-0.183,0.244,0.122,2024-01-16 21:16:33.685,1
-0.655,-0.249,0.714,-0.183,0.244,0.122,2024-01-16 21:16:33.686,1
-0.663,-0.248,0.714,-0.061,0.305,-0.366,2024-01-16 21:16:33.780,1
-0.663,-0.248,0.714,-0.061,0.305,-0.366,2024-01-16 21:16:33.780,1
-0.657,-0.253,0.709,-0.61,0.488,0.366,2024-01-16 21:16:33.884,1
-0.657,-0.253,0.709,-0.61,0.488,0.366,2024-01-16 21:16:33.884,1
-0.656,-0.245,0.714,-0.122,-0.244,0.244,2024-01-16 21:16:33.991,1
-0.656,-0.245,0.714,-0.122,-0.244,0.244,2024-01-16 21:16:33.991,1
-0.661,-0.246,0.712,0.183,-0.244,0.366,2024-01-16 21:16:34.570,1
-0.661,-0.246,0.712,0.183,-0.244,0.366,2024-01-16 21:16:34.580,1
-0.66,-0.247,0.715,-0.061,-0.305,0.488,2024-01-16 21:16:34.186,1
-0.66,-0.247,0.715,-0.061,-0.305,0.488,2024-01-16 21:16:34.187,1
-0.652,-0.242,0.715,0.061,-0.122,0.122,2024-01-16 21:16:34.287,1
-0.652,-0.242,0.715,0.061,-0.122,0.122,2024-01-16 21:16:34.287,1
-0.66,-0.25,0.711,-0.183,0.0,0.305,2024-01-16 21:16:34.383,1
-0.66,-0.25,0.711,-0.183,0.0,0.305,2024-01-16 21:16:34.383,1
-0.656,-0.245,0.715,0.122,-0.244,0.122,2024-01-16 21:16:34.472,1
-0.656,-0.245,0.715,0.122,-0.244,0.122,2024-01-16 21:16:34.473,1
-0.656,-0.246,0.716,0.305,0.0,-0.244,2024-01-16 21:16:34.588,1
-0.656,-0.246,0.716,0.305,0.0,-0.244,2024-01-16 21:16:34.588,1
-0.657,-0.247,0.718,0.122,0.061,-0.305,2024-01-16 21:16:34.652,1
-0.657,-0.247,0.718,0.122,0.061,-0.305,2024-01-16 21:16:34.652,1
-0.641,-0.241,0.72,0.366,-0.122,-0.366,2024-01-16 21:16:34.774,1
-0.641,-0.241,0.72,0.366,-0.122,-0.366,2024-01-16 21:16:34.774,1
-0.659,-0.243,0.713,-0.061,0.183,0.183,2024-01-16 21:16:34.888,1
-0.659,-0.243,0.713,-0.061,0.183,0.183,2024-01-16 21:16:34.888,1
-0.656,-0.245,0.719,0.061,0.183,0.427,2024-01-16 21:16:34.984,1
-0.656,-0.245,0.719,0.061,0.183,0.427,2024-01-16 21:16:34.984,1
-0.656,-0.243,0.712,-0.061,0.183,0.488,2024-01-16 21:16:35.740,1
-0.656,-0.243,0.712,-0.061,0.183,0.488,2024-01-16 21:16:35.740,1
-0.657,-0.242,0.717,-0.61,0.916,0.366,2024-01-16 21:16:35.191,1
-0.657,-0.242,0.717,-0.61,0.916,0.366,2024-01-16 21:16:35.191,1
-0.651,-0.24,0.723,-0.732,1.587,0.0,2024-01-16 21:16:35.252,1
-0.651,-0.24,0.723,-0.732,1.587,0.0,2024-01-16 21:16:35.253,1
-0.689,-0.249,0.719,-1.77,1.465,1.16,2024-01-16 21:16:35.376,1
-0.689,-0.249,0.719,-1.77,1.465,1.16,2024-01-16 21:16:35.376,1
-0.766,-0.261,0.722,-1.892,4.395,2.319,2024-01-16 21:16:35.485,1
-0.766,-0.261,0.722,-1.892,4.395,2.319,2024-01-16 21:16:35.485,1
-0.799,-0.271,0.709,-4.7,15.747,3.235,2024-01-16 21:16:35.584,1
-0.799,-0.271,0.709,-4.7,15.747,3.235,2024-01-16 21:16:35.584,1
-0.577,-0.27,0.643,-11.108,35.034,4.028,2024-01-16 21:16:35.674,1
-0.577,-0.27,0.643,-11.108,35.034,4.028,2024-01-16 21:16:35.674,1
-0.356,-0.229,0.337,-29.541,65.613,7.446,2024-01-16 21:16:35.793,0
-0.356,-0.229,0.337,-29.541,65.613,7.446,2024-01-16 21:16:35.793,0
-0.787,0.029,0.364,-12.512,54.81,-0.366,2024-01-16 21:16:35.882,0
-0.787,0.029,0.364,-12.512,54.81,-0.366,2024-01-16 21:16:35.882,0
-1.358,-0.318,0.565,0.854,20.386,-12.268,2024-01-16 21:16:36.000,0
-1.358,-0.318,0.565,0.854,20.386,-12.268,2024-01-16 21:16:36.100,0
-1.36,-0.488,0.804,6.287,-15.991,-3.357,2024-01-16 21:16:36.910,1
-1.36,-0.488,0.804,6.287,-15.991,-3.357,2024-01-16 21:16:36.910,1
-1.521,-0.521,1.061,26.428,-65.735,-1.282,2024-01-16 21:16:36.181,1
-1.521,-0.521,1.061,26.428,-65.735,-1.282,2024-01-16 21:16:36.181,1
-0.352,-0.781,0.903,5.31,-68.42,11.169,2024-01-16 21:16:36.277,1
-0.352,-0.781,0.903,5.31,-68.42,11.169,2024-01-16 21:16:36.277,1
0.088,-0.06,0.031,-24.658,-9.583,12.268,2024-01-16 21:16:36.421,0
0.088,-0.06,0.031,-24.658,-9.583,12.268,2024-01-16 21:16:36.422,0
0.002,0.014,-0.046,-131.287,478.943,-24.658,2024-01-16 21:16:36.483,0
0.002,0.014,-0.046,-131.287,478.943,-24.658,2024-01-16 21:16:36.484,0
0.047,-0.0,-0.005,112.305,-1.221,-63.538,2024-01-16 21:16:36.601,0
0.047,-0.0,-0.005,112.305,-1.221,-63.538,2024-01-16 21:16:36.601,0
-1.394,-0.011,0.06,-107.239,175.171,-136.597,2024-01-16 21:16:36.672,0
-1.394,-0.011,0.06,-107.239,175.171,-136.597,2024-01-16 21:16:36.672,0
-0.076,-1.388,1.608,365.54,-29.907,117.432,2024-01-16 21:16:36.840,1
-0.076,-1.388,1.608,365.54,-29.907,117.432,2024-01-16 21:16:36.841,1
-1.767,-0.017,1.201,20.996,65.125,-25.452,2024-01-16 21:16:36.885,0
-1.767,-0.017,1.201,20.996,65.125,-25.452,2024-01-16 21:16:36.885,0
-1.216,-0.739,0.949,27.649,-49.927,-8.728,2024-01-16 21:16:36.991,1
-1.216,-0.739,0.949,27.649,-49.927,-8.728,2024-01-16 21:16:36.992,1
-0.304,-0.596,1.001,19.897,-57.983,3.357,2024-01-16 21:16:37.820,1
-0.304,-0.596,1.001,19.897,-57.983,3.357,2024-01-16 21:16:37.820,1
0.055,-0.063,0.062,-8.972,20.386,-4.883,2024-01-16 21:16:37.231,0
0.055,-0.063,0.062,-8.972,20.386,-4.883,2024-01-16 21:16:37.231,0
0.0,-0.042,-0.84,-242.065,337.708,-50.232,2024-01-16 21:16:37.321,0
0.0,-0.042,-0.84,-242.065,337.708,-50.232,2024-01-16 21:16:37.321,0
-0.15,-0.003,-0.007,179.077,-0.122,-63.965,2024-01-16 21:16:37.411,0
-0.15,-0.003,-0.007,179.077,-0.122,-63.965,2024-01-16 21:16:37.411,0
-3.836,-0.382,0.689,-211.67,99.976,37.17,2024-01-16 21:16:37.477,0
-3.836,-0.382,0.689,-211.67,99.976,37.17,2024-01-16 21:16:37.477,0
-0.482,-1.473,2.177,-1.709,-99.854,140.747,2024-01-16 21:16:37.591,1
-0.482,-1.473,2.177,-1.709,-99.854,140.747,2024-01-16 21:16:37.591,1
-1.44,-0.346,1.15,19.348,-10.376,-4.211,2024-01-16 21:16:37.682,1
-1.44,-0.346,1.15,19.348,-10.376,-4.211,2024-01-16 21:16:37.682,1
-1.078,-0.589,1.087,13.794,-37.415,-0.916,2024-01-16 21:16:37.801,1
-1.078,-0.589,1.087,13.794,-37.415,-0.916,2024-01-16 21:16:37.801,1
-0.518,-0.409,1.024,18.494,-73.425,3.784,2024-01-16 21:16:37.892,1
-0.518,-0.409,1.024,18.494,-73.425,3.784,2024-01-16 21:16:37.892,1
-0.091,-0.148,-0.028,-12.756,-20.142,1.465,2024-01-16 21:16:38.110,0
-0.091,-0.148,-0.028,-12.756,-20.142,1.465,2024-01-16 21:16:38.110,0
-0.014,0.007,-0.035,-45.959,180.115,-5.432,2024-01-16 21:16:38.830,0
-0.014,0.007,-0.035,-45.959,180.115,-5.432,2024-01-16 21:16:38.830,0
0.012,-0.011,-0.019,126.587,-229.675,-3.906,2024-01-16 21:16:38.191,0
0.012,-0.011,-0.019,126.587,-229.675,-3.906,2024-01-16 21:16:38.191,0
-4.284,0.073,0.197,32.227,69.153,-36.438,2024-01-16 21:16:38.282,0
-4.284,0.073,0.197,32.227,69.153,-36.438,2024-01-16 21:16:38.282,0
-0.036,-1.958,0.915,-62.439,-86.304,-232.3,2024-01-16 21:16:38.401,1
-0.036,-1.958,0.915,-62.439,-86.304,-232.3,2024-01-16 21:16:38.401,1
-1.066,0.277,1.373,-6.653,0.671,18.188,2024-01-16 21:16:38.491,0
-1.066,0.277,1.373,-6.653,0.671,18.188,2024-01-16 21:16:38.491,0
-0.215,-0.601,0.545,11.23,-1.77,5.188,2024-01-16 21:16:38.611,1
-0.215,-0.601,0.545,11.23,-1.77,5.188,2024-01-16 21:16:38.611,1
-0.467,-0.096,0.258,12.756,-22.827,15.686,2024-01-16 21:16:38.701,0
-0.467,-0.096,0.258,12.756,-22.827,15.686,2024-01-16 21:16:38.701,0
-1.329,-0.138,0.333,20.081,-32.471,13.062,2024-01-16 21:16:38.822,0
-1.329,-0.138,0.333,20.081,-32.471,13.062,2024-01-16 21:16:38.823,0
-0.434,-0.317,1.082,29.785,-32.41,15.076,2024-01-16 21:16:38.883,1
-0.434,-0.317,1.082,29.785,-32.41,15.076,2024-01-16 21:16:38.883,1
-0.96,-0.251,0.53,-5.127,-4.333,0.305,2024-01-16 21:16:39.100,0
-0.96,-0.251,0.53,-5.127,-4.333,0.305,2024-01-16 21:16:39.100,0
-0.613,-0.176,0.817,10.315,-7.263,-0.61,2024-01-16 21:16:39.122,1
-0.613,-0.176,0.817,10.315,-7.263,-0.61,2024-01-16 21:16:39.123,1
-0.597,-0.262,0.667,-1.831,-0.305,-1.099,2024-01-16 21:16:39.211,1
-0.597,-0.262,0.667,-1.831,-0.305,-1.099,2024-01-16 21:16:39.211,1
-0.761,-0.117,0.652,-0.732,-1.709,-2.563,2024-01-16 21:16:39.298,0
-0.761,-0.117,0.652,-0.732,-1.709,-2.563,2024-01-16 21:16:39.298,0
-0.686,-0.276,0.74,0.671,-0.488,-6.714,2024-01-16 21:16:39.422,1
-0.686,-0.276,0.74,0.671,-0.488,-6.714,2024-01-16 21:16:39.422,1
-0.674,-0.174,0.705,-0.244,-0.305,-0.977,2024-01-16 21:16:39.483,1
-0.674,-0.174,0.705,-0.244,-0.305,-0.977,2024-01-16 21:16:39.484,1
-0.683,-0.233,0.694,-1.465,0.61,0.244,2024-01-16 21:16:39.598,1
-0.683,-0.233,0.694,-1.465,0.61,0.244,2024-01-16 21:16:39.598,1
-0.658,-0.2,0.707,-1.831,0.183,2.319,2024-01-16 21:16:39.691,1
-0.658,-0.2,0.707,-1.831,0.183,2.319,2024-01-16 21:16:39.691,1
-0.652,-0.197,0.716,-1.038,-1.465,1.77,2024-01-16 21:16:39.808,1
-0.652,-0.197,0.716,-1.038,-1.465,1.77,2024-01-16 21:16:39.808,1
-0.65,-0.21,0.729,-0.793,-2.563,1.465,2024-01-16 21:16:39.900,1
-0.65,-0.21,0.729,-0.793,-2.563,1.465,2024-01-16 21:16:39.900,1
-0.677,-0.217,0.727,-0.977,-3.723,1.099,2024-01-16 21:16:40.210,1
-0.677,-0.217,0.727,-0.977,-3.723,1.099,2024-01-16 21:16:40.220,1
-0.679,-0.21,0.729,-1.526,-1.587,0.427,2024-01-16 21:16:40.112,1
-0.679,-0.21,0.729,-1.526,-1.587,0.427,2024-01-16 21:16:40.112,1
-0.66,-0.221,0.736,-0.244,2.136,0.488,2024-01-16 21:16:40.232,1
-0.66,-0.221,0.736,-0.244,2.136,0.488,2024-01-16 21:16:40.232,1
-0.663,-0.212,0.722,-1.099,2.93,2.38,2024-01-16 21:16:40.291,1
-0.663,-0.212,0.722,-1.099,2.93,2.38,2024-01-16 21:16:40.291,1
-0.646,-0.205,0.73,0.0,3.967,2.502,2024-01-16 21:16:40.413,1
-0.646,-0.205,0.73,0.0,3.967,2.502,2024-01-16 21:16:40.413,1
-0.639,-0.193,0.712,1.953,2.441,1.282,2024-01-16 21:16:40.501,1
-0.639,-0.193,0.712,1.953,2.441,1.282,2024-01-16 21:16:40.501,1
-0.644,-0.189,0.727,3.418,-1.953,1.099,2024-01-16 21:16:40.622,1
-0.644,-0.189,0.727,3.418,-1.953,1.099,2024-01-16 21:16:40.622,1
-0.726,-0.2,0.711,1.221,-4.272,2.869,2024-01-16 21:16:40.712,1
-0.726,-0.2,0.711,1.221,-4.272,2.869,2024-01-16 21:16:40.712,1
-0.627,-0.213,0.727,-0.305,-2.014,0.061,2024-01-16 21:16:40.833,1
-0.627,-0.213,0.727,-0.305,-2.014,0.061,2024-01-16 21:16:40.833,1
-0.684,-0.182,0.718,-0.305,-2.075,-1.221,2024-01-16 21:16:40.889,1
-0.684,-0.182,0.718,-0.305,-2.075,-1.221,2024-01-16 21:16:40.889,1
-0.674,-0.201,0.729,-0.244,-1.038,-1.465,2024-01-16 21:16:41.110,1
-0.674,-0.201,0.729,-0.244,-1.038,-1.465,2024-01-16 21:16:41.110,1
-0.668,-0.191,0.729,0.488,1.16,-2.075,2024-01-16 21:16:41.100,1
-0.668,-0.191,0.729,0.488,1.16,-2.075,2024-01-16 21:16:41.100,1
-0.664,-0.214,0.713,0.366,2.869,-2.258,2024-01-16 21:16:41.222,1
-0.664,-0.214,0.713,0.366,2.869,-2.258,2024-01-16 21:16:41.222,1
-0.687,-0.208,0.71,-0.427,3.113,-2.075,2024-01-16 21:16:41.311,1
-0.687,-0.208,0.71,-0.427,3.113,-2.075,2024-01-16 21:16:41.311,1
-0.679,-0.219,0.708,0.0,3.296,-2.136,2024-01-16 21:16:41.431,1
-0.679,-0.219,0.708,0.0,3.296,-2.136,2024-01-16 21:16:41.431,1
-0.684,-0.215,0.702,-0.244,4.211,-3.113,2024-01-16 21:16:41.521,1
-0.684,-0.215,0.702,-0.244,4.211,-3.113,2024-01-16 21:16:41.521,1
-0.672,-0.206,0.703,-0.122,3.906,-3.723,2024-01-16 21:16:41.642,1
-0.672,-0.206,0.703,-0.122,3.906,-3.723,2024-01-16 21:16:41.643,1
-0.673,-0.223,0.697,-0.122,3.479,-3.296,2024-01-16 21:16:41.700,1
-0.673,-0.223,0.697,-0.122,3.479,-3.296,2024-01-16 21:16:41.700,1
-0.665,-0.211,0.697,0.671,2.319,-3.113,2024-01-16 21:16:41.822,1
-0.665,-0.211,0.697,0.671,2.319,-3.113,2024-01-16 21:16:41.822,1
-0.661,-0.209,0.703,1.404,0.488,-2.197,2024-01-16 21:16:41.912,1
-0.661,-0.209,0.703,1.404,0.488,-2.197,2024-01-16 21:16:41.912,1
-0.684,-0.227,0.701,1.77,-2.014,-1.038,2024-01-16 21:16:42.320,1
-0.684,-0.227,0.701,1.77,-2.014,-1.038,2024-01-16 21:16:42.320,1
-0.66,-0.225,0.707,0.244,-2.441,-0.61,2024-01-16 21:16:42.121,1
-0.66,-0.225,0.707,0.244,-2.441,-0.61,2024-01-16 21:16:42.121,1
-0.677,-0.236,0.699,-2.075,-1.953,1.099,2024-01-16 21:16:42.241,1
-0.677,-0.236,0.699,-2.075,-1.953,1.099,2024-01-16 21:16:42.242,1
-0.664,-0.219,0.711,-1.221,-2.258,-0.183,2024-01-16 21:16:42.298,1
-0.664,-0.219,0.711,-1.221,-2.258,-0.183,2024-01-16 21:16:42.298,1
-0.674,-0.218,0.71,0.244,-0.977,-1.099,2024-01-16 21:16:42.423,1
-0.674,-0.218,0.71,0.244,-0.977,-1.099,2024-01-16 21:16:42.423,1
-0.644,-0.237,0.706,0.854,-0.183,-1.831,2024-01-16 21:16:42.511,1
-0.644,-0.237,0.706,0.854,-0.183,-1.831,2024-01-16 21:16:42.511,1
-0.619,-0.216,0.715,0.671,-5.249,2.93,2024-01-16 21:16:42.631,1
-0.619,-0.216,0.715,0.671,-5.249,2.93,2024-01-16 21:16:42.631,1
-0.699,-0.224,0.722,1.16,-7.874,5.737,2024-01-16 21:16:42.721,1
-0.699,-0.224,0.722,1.16,-7.874,5.737,2024-01-16 21:16:42.721,1
-0.65,-0.229,0.735,0.671,-6.287,4.15,2024-01-16 21:16:42.843,1
-0.65,-0.229,0.735,0.671,-6.287,4.15,2024-01-16 21:16:42.844,1
-0.647,-0.206,0.734,-0.244,-3.967,2.991,2024-01-16 21:16:42.931,1
-0.647,-0.206,0.734,-0.244,-3.967,2.991,2024-01-16 21:16:42.931,1
-0.67,-0.207,0.743,-0.916,-2.136,0.732,2024-01-16 21:16:43.520,1
-0.67,-0.207,0.743,-0.916,-2.136,0.732,2024-01-16 21:16:43.530,1
-0.629,-0.205,0.739,-1.465,0.427,-0.122,2024-01-16 21:16:43.109,1
-0.629,-0.205,0.739,-1.465,0.427,-0.122,2024-01-16 21:16:43.109,1
-0.647,-0.205,0.737,-0.61,1.221,-1.892,2024-01-16 21:16:43.233,1
-0.647,-0.205,0.737,-0.61,1.221,-1.892,2024-01-16 21:16:43.233,1
-0.649,-0.203,0.736,0.854,1.16,-3.052,2024-01-16 21:16:43.321,1
-0.649,-0.203,0.736,0.854,1.16,-3.052,2024-01-16 21:16:43.321,1
-0.655,-0.213,0.736,1.526,1.221,-2.014,2024-01-16 21:16:43.443,1
-0.655,-0.213,0.736,1.526,1.221,-2.014,2024-01-16 21:16:43.443,1
-0.667,-0.212,0.734,1.953,2.991,-3.113,2024-01-16 21:16:43.531,1
-0.667,-0.212,0.734,1.953,2.991,-3.113,2024-01-16 21:16:43.531,1
-0.641,-0.221,0.727,2.258,3.906,-3.296,2024-01-16 21:16:43.680,1
-0.641,-0.221,0.727,2.258,3.906,-3.296,2024-01-16 21:16:43.680,1
-0.667,-0.214,0.73,1.709,2.808,-2.747,2024-01-16 21:16:43.711,1
-0.667,-0.214,0.73,1.709,2.808,-2.747,2024-01-16 21:16:43.711,1
-0.671,-0.222,0.717,2.38,3.784,-4.089,2024-01-16 21:16:43.832,1
-0.671,-0.222,0.717,2.38,3.784,-4.089,2024-01-16 21:16:43.832,1
-0.658,-0.216,0.711,2.441,4.761,-5.188,2024-01-16 21:16:43.919,1
-0.658,-0.216,0.711,2.441,4.761,-5.188,2024-01-16 21:16:43.920,1
-0.666,-0.227,0.708,2.808,4.028,-6.287,2024-01-16 21:16:44.390,1
-0.666,-0.227,0.708,2.808,4.028,-6.287,2024-01-16 21:16:44.390,1
-0.648,-0.225,0.716,2.747,3.479,-5.737,2024-01-16 21:16:44.130,1
-0.648,-0.225,0.716,2.747,3.479,-5.737,2024-01-16 21:16:44.130,1
-0.659,-0.222,0.702,1.953,2.197,-3.662,2024-01-16 21:16:44.252,1
-0.659,-0.222,0.702,1.953,2.197,-3.662,2024-01-16 21:16:44.253,1
-0.653,-0.234,0.713,1.953,1.282,-1.16,2024-01-16 21:16:44.341,1
-0.653,-0.234,0.713,1.953,1.282,-1.16,2024-01-16 21:16:44.342,1
-0.664,-0.227,0.713,1.221,-0.61,1.465,2024-01-16 21:16:44.475,1
-0.664,-0.227,0.713,1.221,-0.61,1.465,2024-01-16 21:16:44.475,1
-0.661,-0.226,0.712,2.93,-1.221,2.93,2024-01-16 21:16:44.520,1
-0.661,-0.226,0.712,2.93,-1.221,2.93,2024-01-16 21:16:44.520,1
-0.669,-0.221,0.714,2.319,-1.953,4.639,2024-01-16 21:16:44.642,1
-0.669,-0.221,0.714,2.319,-1.953,4.639,2024-01-16 21:16:44.642,1
-0.679,-0.206,0.716,0.488,-2.502,4.578,2024-01-16 21:16:44.728,1
-0.679,-0.206,0.716,0.488,-2.502,4.578,2024-01-16 21:16:44.729,1
-0.66,-0.2,0.723,-0.122,-1.099,2.747,2024-01-16 21:16:44.859,1
-0.66,-0.2,0.723,-0.122,-1.099,2.747,2024-01-16 21:16:44.859,1
-0.661,-0.2,0.715,-0.549,-1.221,0.244,2024-01-16 21:16:44.941,1
-0.661,-0.2,0.715,-0.549,-1.221,0.244,2024-01-16 21:16:44.942,1
-0.669,-0.203,0.721,-1.282,-1.587,-0.549,2024-01-16 21:16:45.830,1
-0.669,-0.203,0.721,-1.282,-1.587,-0.549,2024-01-16 21:16:45.840,1
-0.664,-0.208,0.723,-1.648,-1.282,-0.549,2024-01-16 21:16:45.152,1
-0.664,-0.208,0.723,-1.648,-1.282,-0.549,2024-01-16 21:16:45.152,1
-0.656,-0.204,0.725,-2.808,-1.953,0.122,2024-01-16 21:16:45.240,1
-0.656,-0.204,0.725,-2.808,-1.953,0.122,2024-01-16 21:16:45.241,1
-0.648,-0.204,0.734,-0.61,-1.77,-0.61,2024-01-16 21:16:45.332,1
-0.648,-0.204,0.734,-0.61,-1.77,-0.61,2024-01-16 21:16:45.332,1
-0.662,-0.199,0.72,0.366,-1.404,-1.221,2024-01-16 21:16:45.449,1
-0.662,-0.199,0.72,0.366,-1.404,-1.221,2024-01-16 21:16:45.449,1
-0.646,-0.207,0.731,2.197,-2.686,-1.16,2024-01-16 21:16:45.541,1
-0.646,-0.207,0.731,2.197,-2.686,-1.16,2024-01-16 21:16:45.542,1
-0.646,-0.221,0.726,2.136,-1.953,-1.221,2024-01-16 21:16:45.680,1
-0.646,-0.221,0.726,2.136,-1.953,-1.221,2024-01-16 21:16:45.680,1
-0.645,-0.219,0.736,1.892,-2.319,-1.282,2024-01-16 21:16:45.750,1
-0.645,-0.219,0.736,1.892,-2.319,-1.282,2024-01-16 21:16:45.750,1
-0.644,-0.222,0.743,0.0,-1.465,-0.122,2024-01-16 21:16:45.886,1
-0.644,-0.222,0.743,0.0,-1.465,-0.122,2024-01-16 21:16:45.886,1
-0.642,-0.22,0.743,-1.953,-0.549,0.977,2024-01-16 21:16:45.932,1
-0.642,-0.22,0.743,-1.953,-0.549,0.977,2024-01-16 21:16:45.932,1
-0.636,-0.213,0.74,-2.625,0.244,1.526,2024-01-16 21:16:46.107,1
-0.636,-0.213,0.74,-2.625,0.244,1.526,2024-01-16 21:16:46.107,1
-0.641,-0.207,0.739,-2.808,-0.122,1.953,2024-01-16 21:16:46.141,1
-0.641,-0.207,0.739,-2.808,-0.122,1.953,2024-01-16 21:16:46.141,1
-0.639,-0.213,0.736,-1.831,0.488,1.709,2024-01-16 21:16:46.260,1
-0.639,-0.213,0.736,-1.831,0.488,1.709,2024-01-16 21:16:46.260,1
-0.643,-0.212,0.732,-1.221,0.244,1.343,2024-01-16 21:16:46.351,1
-0.643,-0.212,0.732,-1.221,0.244,1.343,2024-01-16 21:16:46.351,1
-0.654,-0.211,0.736,-0.671,0.0,0.977,2024-01-16 21:16:46.483,1
-0.654,-0.211,0.736,-0.671,0.0,0.977,2024-01-16 21:16:46.483,1
-0.644,-0.215,0.738,-0.122,0.366,0.244,2024-01-16 21:16:46.532,1
-0.644,-0.215,0.738,-0.122,0.366,0.244,2024-01-16 21:16:46.532,1
-0.641,-0.211,0.734,-0.183,0.0,0.0,2024-01-16 21:16:46.652,1
-0.641,-0.211,0.734,-0.183,0.0,0.0,2024-01-16 21:16:46.652,1
-0.648,-0.215,0.736,0.122,0.305,0.061,2024-01-16 21:16:46.742,1
-0.648,-0.215,0.736,0.122,0.305,0.061,2024-01-16 21:16:46.743,1
-0.636,-0.222,0.737,-0.427,0.244,0.427,2024-01-16 21:16:46.885,1
-0.636,-0.222,0.737,-0.427,0.244,0.427,2024-01-16 21:16:46.885,1
-0.636,-0.221,0.734,-2.258,0.549,2.319,2024-01-16 21:16:46.952,1
-0.636,-0.221,0.734,-2.258,0.549,2.319,2024-01-16 21:16:46.953,1
-0.648,-0.229,0.729,-3.723,-1.465,5.066,2024-01-16 21:16:47.840,1
-0.648,-0.229,0.729,-3.723,-1.465,5.066,2024-01-16 21:16:47.840,1
-0.65,-0.217,0.736,-4.883,-2.93,6.592,2024-01-16 21:16:47.189,1
-0.65,-0.217,0.736,-4.883,-2.93,6.592,2024-01-16 21:16:47.189,1
-0.648,-0.213,0.736,-5.005,-2.136,6.653,2024-01-16 21:16:47.283,1
